width,element_id,n1,n2,family,mean_tension_per_rope_kn,sigma_per_rope_kn,peak_mean_plus_3p5sigma_kn,capacity_ratio_to_break
L,567,567,568,carrying_rope,644.3812499999997,8.068232004264848e-13,644.3812500000025,3.6934656307892118
L,568,568,569,carrying_rope,643.1249999999997,1.5470523346076884e-12,643.1250000000051,3.700680272108814
L,569,569,570,carrying_rope,642.925,2.656146526065324e-12,642.9250000000093,3.701831473344427
L,570,570,571,carrying_rope,642.787500000003,1.5240760935994524e-12,642.7875000000083,3.702623339750647
L,571,571,572,carrying_rope,642.5874999999969,8.550592334075144e-13,642.5874999999999,3.7037757503841897
L,572,572,573,carrying_rope,642.3187500000006,1.2271844295208043e-12,642.3187500000049,3.7053254322717213
L,573,573,574,carrying_rope,642.125000000003,1.6231808703585537e-12,642.1250000000086,3.7064434494840848
L,574,574,575,carrying_rope,641.9937500000049,2.1316962684242705e-12,641.9937500000124,3.707201199388552
L,575,575,576,carrying_rope,641.7999999999988,1.235915150504825e-12,641.8000000000031,3.7083203490183676
L,576,576,577,carrying_rope,641.531249999997,1.1557499800168288e-12,641.5312500000011,3.709873837011051
L,577,577,578,carrying_rope,641.343750000001,1.6905800712567758e-12,641.3437500000069,3.7109584368756603
L,578,578,579,carrying_rope,641.212500000003,1.4068745468106141e-12,641.2125000000079,3.711718034192987
L,579,579,580,carrying_rope,641.0249999999969,1.5261796486992737e-12,641.0250000000023,3.7128037128036997
L,580,580,581,carrying_rope,640.7687499999997,8.760939998572376e-13,640.7687500000028,3.7142885011168065
L,581,581,582,carrying_rope,640.5437500000035,1.7365566838085796e-12,640.5437500000095,3.7155931971859295
L,582,582,583,carrying_rope,640.4187499999982,1.3671025176305802e-12,640.418750000003,3.716318424468348
L,583,583,584,carrying_rope,640.2312500000027,1.4542276614294124e-12,640.2312500000078,3.717406796372359
L,584,584,585,carrying_rope,639.9812499999974,1.340118631460113e-12,639.9812500000021,3.7188589509458163
L,585,585,586,carrying_rope,639.8000000000017,2.5275626123567884e-12,639.8000000000105,3.7199124726476414
L,586,586,587,carrying_rope,639.681250000002,1.831684169284268e-12,639.6812500000084,3.7206030347145065
L,587,587,588,carrying_rope,639.4999999999992,9.48265103803953e-13,639.5000000000025,3.721657544956983
L,588,588,589,carrying_rope,639.2562500000001,9.49991006210181e-13,639.2562500000034,3.723076622246536
L,589,589,590,carrying_rope,639.0812500000031,1.3645626290756252e-12,639.0812500000079,3.7240961145393805
L,590,590,591,carrying_rope,638.9624999999995,1.7442069514899996e-12,638.9625000000057,3.724788230921187
L,591,591,592,carrying_rope,638.793749999998,6.854794169319838e-13,638.7937500000004,3.7257722073830535
L,592,592,593,carrying_rope,638.5562500000004,5.572354072953458e-13,638.5562500000024,3.7271579441904943
L,593,593,594,carrying_rope,638.3812499999983,1.3830539646170419e-12,638.3812500000032,3.7281796731968364
L,594,594,595,carrying_rope,638.2687500000018,1.553500891738678e-12,638.2687500000072,3.7288367948453893
L,595,595,596,carrying_rope,638.0624999999973,6.453262399538657e-13,638.0624999999995,3.7300421196983082
L,596,596,597,carrying_rope,637.8312500000017,6.615183918609457e-13,637.8312500000039,3.7313944715000797
L,597,597,598,carrying_rope,637.6687499999978,1.2653553334669102e-12,637.6687500000022,3.7323453595616716
L,598,598,599,carrying_rope,637.5562500000011,1.7923961417592187e-12,637.5562500000074,3.733003950631764
L,599,599,600,carrying_rope,637.3937499999995,7.648345259029031e-13,637.3937500000022,3.733955659276533
L,600,600,601,carrying_rope,637.1687500000002,5.660874461140079e-13,637.1687500000021,3.735274211109682
L,601,601,602,carrying_rope,637.0062500000006,9.022655964395094e-13,637.0062500000038,3.7362270778347715
L,602,602,603,carrying_rope,636.9000000000012,1.2556568133076679e-12,636.9000000000057,3.736850368974688
L,603,603,604,carrying_rope,636.7374999999994,6.160472700328489e-13,636.7375000000015,3.7378040401264165
L,604,604,605,carrying_rope,636.5249999999997,6.146601014993903e-13,636.5250000000019,3.739051883272445
L,605,605,606,carrying_rope,635.6375000000003,6.432895591168284e-13,635.6375000000025,3.7442724823503815
L,606,606,607,carrying_rope,635.4625000000007,7.914406011942699e-13,635.4625000000034,3.745303617443968
L,607,607,608,carrying_rope,635.3874999999985,1.2956958208729651e-12,635.387500000003,3.745745706360274
L,608,608,609,carrying_rope,646.0937500000025,2.0488508758367665e-12,646.0937500000097,3.683675937122073
L,609,609,610,carrying_rope,645.9749999999999,5.267774745334128e-13,645.9750000000017,3.684353109640456
L,610,610,611,carrying_rope,645.7562500000006,4.662052499382451e-13,645.7562500000022,3.685601184657511
L,611,611,612,carrying_rope,644.6499999999992,5.243146362632335e-13,644.650000000001,3.6919258512371
L,612,612,613,carrying_rope,644.4437499999998,4.6072481461411e-13,644.4437500000014,3.693107427917479
L,613,613,614,carrying_rope,644.1562499999999,5.331527079013722e-13,644.1562500000017,3.694755736671023
L,614,614,615,carrying_rope,643.9500000000002,8.769618612870229e-13,643.9500000000032,3.6959391257084993
L,615,615,616,carrying_rope,643.8124999999984,7.32475925637492e-13,643.812500000001,3.696728472963784
L,616,616,617,carrying_rope,643.6062500000005,6.065650883363483e-13,643.6062500000027,3.697913126232056
L,617,617,618,carrying_rope,643.3250000000002,4.776033383355912e-13,643.3250000000019,3.699529786655257
L,618,618,619,carrying_rope,643.1249999999983,8.062618358874674e-13,643.1250000000011,3.700680272108837
L,619,619,620,carrying_rope,642.9875000000021,8.500779329232012e-13,642.9875000000051,3.7014716460273043
L,620,620,621,carrying_rope,642.7437499999995,4.710311363229822e-13,642.7437500000012,3.7028753682941224
L,621,621,622,carrying_rope,642.4749999999992,6.029463693841906e-13,642.4750000000014,3.704424296665232
L,622,622,623,carrying_rope,642.2750000000003,9.264961356580953e-13,642.2750000000036,3.7055778288116255
L,623,623,624,carrying_rope,642.1437500000004,8.300700715610639e-13,642.1437500000034,3.706335224784151
L,624,624,625,carrying_rope,641.9500000000022,9.3163371490272e-13,641.9500000000055,3.7074538515460387
L,625,625,626,carrying_rope,641.6812499999961,1.180662533280128e-12,641.6812500000002,3.7090066134860558
L,626,626,627,carrying_rope,641.4937500000007,9.590561506786326e-13,641.4937500000041,3.7100907062617288
L,627,627,628,carrying_rope,641.3625000000002,1.0365955861113216e-12,641.3625000000038,3.7108499483521187
L,628,628,629,carrying_rope,641.1750000000004,6.774088986404138e-13,641.1750000000028,3.7119351191172294
L,629,629,630,carrying_rope,640.9125000000016,5.688527087960843e-13,640.9125000000037,3.7134554248824707
L,630,630,631,carrying_rope,640.7312499999971,9.557481540708391e-13,640.7312500000004,3.714505886828524
L,631,631,632,carrying_rope,640.5999999999985,1.2804301306135381e-12,640.600000000003,3.715266937246314
L,632,632,633,carrying_rope,640.4749999999989,6.805961770974943e-13,640.4750000000013,3.715992037159913
L,633,633,634,carrying_rope,640.3250000000011,9.397632288370773e-13,640.3250000000044,3.7168625307460803
L,634,634,635,carrying_rope,640.1250000000009,7.336356799955369e-13,640.1250000000035,3.718023823471958
L,635,635,636,carrying_rope,639.943749999996,1.236257759044411e-12,639.9437500000004,3.7190768719907004
L,636,636,637,carrying_rope,639.8187500000042,1.519146541644406e-12,639.8187500000096,3.719803459964192
L,637,637,638,carrying_rope,639.6437499999986,7.18939953031686e-13,639.6437500000011,3.7208211602161296
L,638,638,639,carrying_rope,639.4000000000009,8.581395434748261e-13,639.4000000000038,3.7222395996246256
L,639,639,640,carrying_rope,639.2187500000036,1.4414804470035504e-12,639.2187500000086,3.7232950378879965
L,640,640,641,carrying_rope,639.0999999999898,3.347399403846881e-12,639.1000000000015,3.723986856516968
L,641,641,642,carrying_rope,638.9249999999998,6.254998321933649e-13,638.925000000002,3.725006847439046
L,642,642,643,carrying_rope,638.6875000000065,1.980976216998122e-12,638.6875000000134,3.7263920148741754
L,643,643,644,carrying_rope,638.518749999997,1.338531531533777e-12,638.5187500000017,3.727376838973004
L,644,644,645,carrying_rope,638.3999999999988,2.6184006924428794e-12,638.400000000008,3.7280701754385497
L,645,645,646,carrying_rope,638.2312499999969,1.1516869989545962e-12,638.2312500000008,3.7290558868748542
L,646,646,647,carrying_rope,637.2062500000004,8.068429593881535e-13,637.2062500000033,3.735054387806127
L,647,647,648,carrying_rope,637.0500000000029,1.9535449246640534e-12,637.0500000000097,3.735970488972551
L,648,648,649,carrying_rope,636.9375000000005,1.1991464506000314e-12,636.9375000000047,3.736630360121649
L,649,649,650,carrying_rope,636.7812499999995,7.97146506599055e-13,636.7812500000024,3.737547234627262
L,650,650,651,carrying_rope,636.562499999999,6.952323371315137e-13,636.5625000000014,3.738831615120267
L,651,651,652,carrying_rope,636.4062499999928,2.034414521265457e-12,636.40625,3.7397495703412718
L,652,652,653,carrying_rope,636.3000000000077,2.0671942356252765e-12,636.300000000015,3.7403740374036523
L,653,653,654,carrying_rope,636.1500000000019,1.2661799964541287e-12,636.1500000000063,3.741255993083355
L,654,654,655,carrying_rope,635.9374999999959,1.7456537835347656e-12,635.937500000002,3.7425061425061306
L,655,655,656,carrying_rope,635.7875000000038,1.8021238548143862e-12,635.78750000001,3.743389104063799
L,656,656,657,carrying_rope,635.6812499999991,1.1341471913062774e-12,635.681250000003,3.7440147872852765
L,657,657,658,carrying_rope,635.5312500000009,6.721612386071383e-13,635.5312500000033,3.7448984609332547
L,658,658,659,carrying_rope,635.3749999999995,9.966460977830915e-13,635.3750000000031,3.745819397993293
L,659,659,660,carrying_rope,635.2499999999999,8.621659135931994e-13,635.250000000003,3.746556473829184
L,660,660,661,carrying_rope,635.1499999999971,1.934486137963702e-12,635.150000000004,3.7471463433834296
L,661,661,662,carrying_rope,635.050000000002,1.527645173730719e-12,635.0500000000073,3.7477363987087196
L,662,662,663,carrying_rope,634.9062499999991,5.809314698323265e-13,634.9062500000011,3.748584928877288
L,663,663,664,carrying_rope,634.7125000000013,7.646155860965056e-13,634.7125000000041,3.7497292081060083
L,664,664,665,carrying_rope,634.5687499999983,1.3269735901967677e-12,634.568750000003,3.7505786410061774
L,665,665,666,carrying_rope,634.4750000000009,1.1153517221431834e-12,634.4750000000048,3.751132826352468
L,666,666,667,carrying_rope,634.3374999999997,7.259854068408756e-13,634.3375000000023,3.7519459278380856
L,667,667,668,carrying_rope,634.1437499999998,6.467620125227616e-13,634.1437500000021,3.7530922602327816
L,668,668,669,carrying_rope,634.0125000000039,1.2333661381192691e-12,634.0125000000082,3.7538692060487278
L,669,669,670,carrying_rope,633.9187499999987,1.0165161543508012e-12,633.9187500000022,3.754424364321124
L,670,670,671,carrying_rope,633.781250000001,5.901317039568199e-13,633.7812500000031,3.755238893545665
L,671,671,672,carrying_rope,633.5999999999992,5.979489217715696e-13,633.6000000000013,3.756313131313124
L,672,672,673,carrying_rope,633.4375000000002,7.701634941315719e-13,633.437500000003,3.757276763690165
L,673,673,674,carrying_rope,633.3499999999993,8.286778768220999e-13,633.3500000000023,3.7577958474776842
L,674,674,675,carrying_rope,633.2187499999993,4.5088099461607543e-13,633.2187500000009,3.7585747421408424
L,675,675,676,carrying_rope,633.0437500000008,5.535903464124951e-13,633.0437500000028,3.759613770770171
L,676,676,677,carrying_rope,632.9187499999998,7.178110169447997e-13,632.9187500000023,3.760356285858163
L,677,677,678,carrying_rope,632.8312499999967,1.1289753557064887e-12,632.8312500000006,3.760876220951474
L,678,678,679,carrying_rope,632.7062500000012,5.657207789339179e-13,632.7062500000031,3.761619234834472
L,679,679,680,carrying_rope,632.5374999999991,7.068756026156493e-13,632.5375000000016,3.762622769401014
L,680,680,681,carrying_rope,632.4187500000005,8.741313522370385e-13,632.4187500000036,3.7633292814294115
L,681,681,682,carrying_rope,632.3375000000004,8.679784113729048e-13,632.3375000000035,3.763812837290192
L,682,682,683,carrying_rope,632.2187500000011,5.213675270395375e-13,632.218750000003,3.7645197963521153
L,683,683,684,carrying_rope,632.0562499999991,5.833025478915987e-13,632.0562500000011,3.76548764449366
L,684,684,685,carrying_rope,631.9374999999994,9.070898822361399e-13,631.9375000000026,3.7661952329146318
L,685,685,686,carrying_rope,631.312500000001,8.352728488373603e-13,631.312500000004,3.769923769923746
L,686,686,687,carrying_rope,631.1999999999997,5.180922700065744e-13,631.2000000000015,3.770595690747773
L,687,687,688,carrying_rope,631.056249999999,6.125388323360146e-13,631.0562500000011,3.7714546048787185
L,688,688,689,carrying_rope,630.9500000000023,7.705152700960825e-13,630.950000000005,3.7720897059988605
L,689,689,690,carrying_rope,630.874999999998,7.272602472987788e-13,630.8750000000005,3.7725381414701777
L,690,690,691,carrying_rope,630.7749999999992,5.197063953630495e-13,630.775000000001,3.773136221315043
L,691,691,692,carrying_rope,630.6312500000001,5.185135151301509e-13,630.631250000002,3.7739962933964857
L,692,692,693,carrying_rope,630.5312499999993,6.261724771123938e-13,630.5312500000015,3.7745948357040104
L,693,693,694,carrying_rope,630.4624999999991,7.738558651523346e-13,630.4625000000018,3.775006443682207
L,694,694,695,carrying_rope,630.3624999999997,5.428013525969031e-13,630.3625000000017,3.775605306470473
L,695,695,696,carrying_rope,630.2312499999996,4.565066135558443e-13,630.2312500000012,3.7763916022888355
L,696,696,697,carrying_rope,630.13125,8.095878519969035e-13,630.1312500000029,3.7769909046726204
L,697,697,698,carrying_rope,630.0687499999997,6.768593519669762e-13,630.0687500000021,3.777365565265683
L,698,698,699,carrying_rope,629.9499999999996,4.0825933813962326e-13,629.9500000000011,3.7780776252083434
L,699,699,700,carrying_rope,629.8250000000002,4.3029399325654704e-13,629.8250000000016,3.7788274520700096
L,700,700,701,carrying_rope,629.7312499999996,6.688230779926635e-13,629.731250000002,3.779390017567006
L,701,701,702,carrying_rope,629.6687499999995,6.741109420439789e-13,629.6687500000019,3.779765154297387
L,702,702,703,carrying_rope,629.5812500000006,5.677043371492368e-13,629.5812500000026,3.7802904708486635
L,703,703,704,carrying_rope,629.4624999999997,3.937516654708952e-13,629.4625000000011,3.7810036340528557
L,704,704,705,carrying_rope,629.3749999999991,6.082426507953366e-13,629.3750000000013,3.7815292949354444
L,705,705,706,carrying_rope,629.3125000000007,5.172223516136882e-13,629.3125000000025,3.7819048564902022
L,706,706,707,carrying_rope,629.2312500000003,4.0702441949893434e-13,629.2312500000018,3.7823931980491965
L,707,707,708,carrying_rope,629.1187499999996,3.9840941251545807e-13,629.118750000001,3.783069571523653
L,708,708,709,carrying_rope,629.0374999999996,5.057788169720047e-13,629.0375000000014,3.7835582139379524
L,709,709,710,carrying_rope,628.9812499999996,4.683757401324747e-13,628.9812500000012,3.783896578793081
L,710,710,711,carrying_rope,628.9250000000005,5.539061159846246e-13,628.9250000000025,3.784235004173774
L,711,711,712,carrying_rope,628.8562499999992,4.585464589326823e-13,628.8562500000008,3.7846487174135532
L,712,712,713,carrying_rope,628.7749999999997,4.070880586587821e-13,628.7750000000012,3.7851377678819853
L,713,713,714,carrying_rope,628.7000000000005,4.3745871646143086e-13,628.700000000002,3.785589311277227
L,714,714,715,carrying_rope,628.6499999999988,4.374513108146856e-13,628.6500000000003,3.7858904000636264
L,715,715,716,carrying_rope,628.5749999999999,3.9789754999830767e-13,628.5750000000013,3.7863421230561114
L,716,716,717,carrying_rope,628.4749999999999,4.1068667065823175e-13,628.4750000000014,3.78694458809021
L,717,717,718,carrying_rope,628.3999999999995,4.1147313361388353e-13,628.400000000001,3.7873965626989117
L,718,718,719,carrying_rope,628.3499999999997,4.262707822587864e-13,628.3500000000012,3.7876979390467027
L,719,719,720,carrying_rope,628.2812499999999,3.862559000465709e-13,628.2812500000013,3.788112409848289
L,720,720,721,carrying_rope,628.1999999999997,3.7874188187596624e-13,628.2000000000011,3.788602355937593
L,721,721,722,carrying_rope,627.8562499999997,3.8857932808786716e-13,627.8562500000011,3.790676607901882
L,722,722,723,carrying_rope,627.8249999999997,4.362851153501056e-13,627.8250000000012,3.790865288894191
L,723,723,724,carrying_rope,692.7999999999995,4.375035302728793e-13,692.800000000001,3.43533487297921
L,724,724,725,carrying_rope,692.6437499999996,4.2368852479338356e-13,692.6437500000011,3.436109832796436
L,725,725,726,carrying_rope,692.4687499999998,4.642281169756404e-13,692.4687500000014,3.4369782029874925
L,726,726,727,carrying_rope,779.0562499999992,5.252311920311649e-13,779.056250000001,3.05497837928904
L,727,727,728,carrying_rope,777.2249999999998,4.726770813731465e-13,777.2250000000015,3.062176332464853
L,728,729,160,carrying_rope,95.10595581037511,5.095628995270194,112.94065729382078,21.07301353673116
L,729,444,730,carrying_rope,100.71062403424887,5.375889073330538,119.52623579090574,19.911946396132425
R,1,1,2,carrying_rope,980.3937499999998,7.369927171073287e-13,980.3937500000025,2.427596055156404
R,2,2,3,carrying_rope,982.7687500000001,7.866030964669774e-13,982.7687500000028,2.421729425157234
R,3,3,4,carrying_rope,762.8375000000001,5.872101107768019e-13,762.8375000000021,3.1199305225555816
R,4,4,5,carrying_rope,763.08125,5.83711081929694e-13,763.081250000002,3.118933927415978
R,5,5,6,carrying_rope,763.3124999999997,6.457608294074207e-13,763.3125000000019,3.11798902808482
R,6,6,7,carrying_rope,653.84375,6.807286669405278e-13,653.8437500000024,3.640013382402128
R,7,7,8,carrying_rope,654.0062499999995,7.100251636598862e-13,654.006250000002,3.6391089534694703
R,8,8,9,carrying_rope,655.4562500000002,4.272398491148689e-13,655.4562500000017,3.6310585183984347
R,9,9,10,carrying_rope,655.812499999999,5.997812581360013e-13,655.812500000001,3.6290860573715755
R,10,10,11,carrying_rope,656.0875000000017,8.397636953020678e-13,656.0875000000046,3.627564920837515
R,11,11,12,carrying_rope,656.2750000000019,1.0008338773455564e-12,656.2750000000054,3.6265285131994673
R,12,12,13,carrying_rope,656.5499999999973,8.927587284767089e-13,656.5500000000004,3.6250095194577696
R,13,13,14,carrying_rope,656.9375000000011,6.944717471516551e-13,656.9375000000035,3.6228712777090473
R,14,14,15,carrying_rope,657.2187499999977,8.63803331667797e-13,657.2187500000008,3.621320907232177
R,15,15,16,carrying_rope,657.4125000000012,9.070471208894729e-13,657.4125000000043,3.6202536459224373
R,16,16,17,carrying_rope,657.7562499999993,6.959616580759646e-13,657.7562500000017,3.6183616651305006
R,17,17,18,carrying_rope,658.1499999999959,1.43074649941548e-12,658.1500000000009,3.6161969155967437
R,18,18,19,carrying_rope,658.43125000001,3.683425099927752e-12,658.4312500000228,3.6146522510891113
R,19,19,20,carrying_rope,658.6312500000009,2.0975188622175726e-12,658.6312500000083,3.6135546255965987
R,20,20,21,carrying_rope,658.9125000000025,8.562675460554014e-13,658.9125000000055,3.612012217100116
R,21,21,22,carrying_rope,659.3124999999953,1.4733980982604348e-12,659.3125000000005,3.609820836098206
R,22,22,23,carrying_rope,659.6062500000011,1.2157066071740784e-12,659.6062500000053,3.60821323327361
R,23,23,24,carrying_rope,659.8062500000017,9.827211283987318e-13,659.8062500000051,3.607119514251315
R,24,24,25,carrying_rope,660.1000000000003,8.019928454607806e-13,660.1000000000031,3.6055143160127083
R,25,25,26,carrying_rope,660.5062499999983,1.0505603699752574e-12,660.506250000002,3.603296713694977
R,26,26,27,carrying_rope,660.8000000000022,1.1758586542461613e-12,660.8000000000063,3.601694915254203
R,27,27,28,carrying_rope,660.9999999999937,2.5933829022676115e-12,661.0000000000028,3.6006051437216184
R,28,28,29,carrying_rope,661.2062500000005,1.678036198345047e-12,661.2062500000064,3.599482007316139
R,29,29,30,carrying_rope,661.4562500000062,2.8822162771408687e-12,661.4562500000163,3.5981215688867425
R,30,30,31,carrying_rope,661.7812499999959,1.693973679596879e-12,661.7812500000018,3.596354535581045
R,31,31,32,carrying_rope,662.075000000007,3.0265314778860147e-12,662.0750000000176,3.5947589019369963
R,32,32,33,carrying_rope,662.2874999999981,1.3603067479252416e-12,662.2875000000029,3.593605496102508
R,33,33,34,carrying_rope,662.5874999999995,8.072002033303745e-13,662.5875000000024,3.591978417944787
R,34,34,35,carrying_rope,663.0062499999971,1.3591868943358432e-12,663.0062500000018,3.589709750096614
R,35,35,36,carrying_rope,663.3125000000014,2.4677892011725878e-12,663.31250000001,3.5880523885799893
R,36,36,37,carrying_rope,663.525000000001,1.6720545201858399e-12,663.5250000000068,3.5869032817150455
R,37,37,38,carrying_rope,663.8312500000004,1.0904487084119106e-12,663.8312500000043,3.585248510069366
R,38,38,39,carrying_rope,664.2562499999987,1.1135383476534881e-12,664.2562500000025,3.582954620299005
R,39,39,40,carrying_rope,664.5687500000006,2.5434504237649982e-12,664.5687500000095,3.581269808428347
R,40,40,41,carrying_rope,664.7812500000039,2.989576697442523e-12,664.7812500000143,3.580125041131874
R,41,41,42,carrying_rope,665.0937499999997,1.0727824552698576e-12,665.0937500000034,3.578442888690486
R,42,42,43,carrying_rope,666.9999999999989,1.3356876325956724e-12,667.0000000000035,3.568215892053954
R,43,43,44,carrying_rope,667.3250000000082,2.8421462960313367e-12,667.3250000000181,3.5664781028733157
R,44,44,45,carrying_rope,667.5437499999932,2.7227975822845966e-12,667.5437500000028,3.5653093898339847
R,45,45,46,carrying_rope,667.8687499999997,1.5294325694013275e-12,667.8687500000051,3.5635744298561383
R,46,46,47,carrying_rope,668.3187500000008,1.135793402892728e-12,668.3187500000048,3.5611749632940612
R,47,47,48,carrying_rope,668.643749999998,2.5701956688806948e-12,668.643750000007,3.559444023816831
R,48,48,49,carrying_rope,668.8687499999996,3.3829423967174855e-12,668.8687500000115,3.558246666479723
R,49,49,50,carrying_rope,669.1937499999991,1.1314637962873475e-12,669.1937500000031,3.5565185717887964
R,50,50,51,carrying_rope,669.6500000000009,8.980834463126047e-13,669.6500000000041,3.554095422982133
R,51,51,52,carrying_rope,669.9812499999994,2.0678178618602787e-12,669.9812500000066,3.5523382184202563
R,52,52,53,carrying_rope,670.2124999999978,1.370904133405964e-12,670.2125000000026,3.5511125202827323
R,53,53,54,carrying_rope,670.54375,6.566281671029911e-13,670.5437500000023,3.5493582633496947
R,54,54,55,carrying_rope,670.9062499999997,2.3201546639586868e-12,670.9062500000077,3.5474404955982637
R,55,55,56,carrying_rope,671.181249999998,1.8099986735436272e-12,671.1812500000044,3.5459870191546385
R,56,56,57,carrying_rope,671.4125000000039,1.7279455318151138e-12,671.4125000000099,3.5447656991789174
R,57,57,58,carrying_rope,671.6500000000019,1.8643017365141193e-12,671.6500000000084,3.543512245961394
R,58,58,59,carrying_rope,671.9874999999977,1.188976585756369e-12,671.9875000000019,3.5417325471083814
R,59,59,60,carrying_rope,672.456249999997,1.3356455534837294e-12,672.4562500000017,3.5392637067467128
R,60,60,61,carrying_rope,672.7937500000032,2.2995766727861734e-12,672.7937500000113,3.5374882718514553
R,61,61,62,carrying_rope,673.0312500000011,1.615361533143491e-12,673.0312500000068,3.536239959140049
R,62,62,63,carrying_rope,673.3749999999972,1.3242957518159043e-12,673.3750000000018,3.5344347503248468
R,63,63,64,carrying_rope,673.8500000000025,1.1846734133015905e-12,673.8500000000066,3.5319433108258167
R,64,64,65,carrying_rope,674.2000000000014,1.6034589652997183e-12,674.200000000007,3.5301097597151814
R,65,65,66,carrying_rope,674.4374999999956,1.2519092292767635e-12,674.4375,3.5288666481327033
R,66,66,67,carrying_rope,674.7874999999999,1.06673052029347e-12,674.7875000000037,3.527036289202137
R,67,67,68,carrying_rope,675.2687500000038,1.3271881069912847e-12,675.2687500000085,3.5245226437621615
R,68,68,69,carrying_rope,675.6937499999952,2.6450695022481936e-12,675.6937500000045,3.5223057783204066
R,69,69,70,carrying_rope,675.9374999999964,2.7163262712968496e-12,675.9375000000059,3.521035598705471
R,70,70,71,carrying_rope,676.2937500000003,9.412910151504126e-13,676.2937500000036,3.519180829336346
R,71,71,72,carrying_rope,676.7812500000015,1.2636290757360554e-12,676.7812500000059,3.5166458881654585
R,72,72,73,carrying_rope,677.1374999999965,2.4345539056138097e-12,677.137500000005,3.5147957394177434
R,73,73,74,carrying_rope,677.3874999999963,1.881031975247698e-12,677.3875000000029,3.5134985514199624
R,74,74,75,carrying_rope,677.7437499999991,2.0266228029683345e-12,677.7437500000061,3.511651712022396
R,75,75,76,carrying_rope,678.2437500000038,2.0024664624646142e-12,678.2437500000109,3.509062929072272
R,76,76,77,carrying_rope,678.6062500000002,2.8696497087865365e-12,678.6062500000102,3.507188446908593
R,77,77,78,carrying_rope,678.8562500000025,2.2714969020664353e-12,678.8562500000105,3.505896866972887
R,78,78,79,carrying_rope,679.2187499999949,1.463172554490304e-12,679.21875,3.50402576489533
R,79,79,80,carrying_rope,679.7250000000005,1.4327962678783816e-12,679.7250000000055,3.5014160138290937
R,80,80,81,carrying_rope,680.0874999999961,2.8681068363585204e-12,680.0875000000061,3.4995496902971728
R,81,81,82,carrying_rope,682.0312500000007,1.2288860888006973e-12,682.031250000005,3.489576174112231
R,82,82,83,carrying_rope,682.40625,8.617994027592627e-13,682.4062500000031,3.4876585611576525
R,83,83,84,carrying_rope,682.9249999999955,1.7832674360023976e-12,682.9250000000018,3.4850093348464237
R,84,84,85,carrying_rope,683.3000000000085,4.433169785575354e-12,683.3000000000239,3.4830967364260452
R,85,85,86,carrying_rope,683.5625000000132,4.027391362384471e-12,683.5625000000273,3.48175916613317
R,86,86,87,carrying_rope,683.9437499999984,7.694863236700072e-13,683.9437500000012,3.4798183330134913
R,87,87,88,carrying_rope,684.468749999996,1.2667504040604873e-12,684.4687500000005,3.4771492489613274
R,88,88,89,carrying_rope,684.850000000008,2.9948447703263723e-12,684.8500000000184,3.4752135504124055
R,89,89,90,carrying_rope,685.1187499999862,4.797153987106472e-12,685.118750000003,3.4738503361643356
R,90,90,91,carrying_rope,685.5000000000101,3.444836786642341e-12,685.5000000000222,3.47191830780441
R,91,91,92,carrying_rope,686.0374999999984,1.2437046453269571e-12,686.0375000000028,3.469198112348072
R,92,92,93,carrying_rope,686.4249999999819,5.82120628455892e-12,686.4250000000022,3.4672396838693116
R,93,93,94,carrying_rope,686.6874999999905,5.149240026919508e-12,686.6875000000085,3.4659142623099597
R,94,94,95,carrying_rope,687.1625000000018,1.4883869708278902e-12,687.1625000000071,3.4635184545139985
R,95,95,96,carrying_rope,687.7062499999985,1.515448917221382e-12,687.7062500000038,3.4607799478338124
R,96,96,97,carrying_rope,688.0937499999972,3.3677248519229074e-12,688.093750000009,3.458831009582588
R,97,97,98,carrying_rope,688.3687500000007,2.1508082414591675e-12,688.3687500000082,3.4574492232542107
R,98,98,99,carrying_rope,688.7624999999994,1.0930423445466015e-12,688.7625000000032,3.455472677446854
R,99,99,100,carrying_rope,689.3125000000065,3.2848006258449055e-12,689.312500000018,3.452715568047784
R,100,100,101,carrying_rope,689.7062500000123,3.852106114587458e-12,689.7062500000259,3.45074442924058
R,101,101,102,carrying_rope,689.9812499999986,1.755114827565415e-12,689.9812500000047,3.449369095174664
R,102,102,103,carrying_rope,690.3812499999979,1.2212001928436284e-12,690.3812500000022,3.447370565176839
R,103,103,104,carrying_rope,690.9374999999939,2.29586295156429e-12,690.9375000000019,3.444595205789226
R,104,104,105,carrying_rope,691.3437500000205,6.9643917457857585e-12,691.3437500000448,3.4425710798714038
R,105,105,106,carrying_rope,691.6187499999603,1.4255468379189631e-11,691.6187500000102,3.4412022519631877
R,106,106,107,carrying_rope,691.9000000000138,6.5871606835962855e-12,691.9000000000369,3.4398034398032564
R,107,107,108,carrying_rope,692.2375000000106,3.7578226509725004e-12,692.2375000000238,3.438126365589726
R,108,108,109,carrying_rope,692.6749999999942,2.927492671077618e-12,692.6750000000044,3.4359548128631534
R,109,109,110,carrying_rope,693.0812500000035,2.7723649566802772e-12,693.0812500000131,3.433940825841061
R,110,110,111,carrying_rope,693.3624999999872,5.3611186991448085e-12,693.362500000006,3.4325479096431946
R,111,111,112,carrying_rope,693.7750000000058,2.68353254754048e-12,693.7750000000152,3.430507008756366
R,112,112,113,carrying_rope,694.3437499999932,2.480485312266449e-12,694.3437500000018,3.4276970160673206
