apdl_elem_id,n1,n2,orientation_node,system,assembly_name,member,section_key,material_id,section_id,length_mm,area_mm2,volume_mm3,source_member_id
2009310,2016124,2016085,2016848,passage,H08,主弦杆,passage_chord152,63,63,350.000000000000,2752.035164544659,963212.307590630604,H08:RT:TAIL-M01-03:split_577
2009311,2016085,2016054,2016849,passage,H08,主弦杆,passage_chord152,63,63,170.000000000000,2752.035164544659,467845.977972592053,H08:RT:TAIL-M01-03:split_578
2009312,2016065,2016064,2016850,passage,H08,端部横架,passage_frame102,64,64,1858.090417606264,1231.504320207199,2288246.376617711969,H08:RT:TAIL-M02-01:split_579
2009313,2016066,2016064,2016851,passage,H08,端部横架,passage_frame102,64,64,1858.090417606213,1231.504320207199,2288246.376617650036,H08:RT:TAIL-M02-02:split_580
2009314,2016068,2016067,2016852,passage,H08,端部横架,passage_frame102,64,64,1858.090417606264,1231.504320207199,2288246.376617711969,H08:RT:TAIL-M02-03:split_581
2009315,2016069,2016067,2016853,passage,H08,端部横架,passage_frame102,64,64,1858.090417606213,1231.504320207199,2288246.376617650036,H08:RT:TAIL-M02-04:split_582
2009316,2016078,2016077,2016854,passage,H08,端部横架,passage_frame102,64,64,1858.090417606264,1231.504320207199,2288246.376617711969,H08:RT:TAIL-M02-05:split_583
2009317,2016082,2016077,2016855,passage,H08,端部横架,passage_frame102,64,64,1858.090417606213,1231.504320207199,2288246.376617650036,H08:RT:TAIL-M02-06:split_584
2009318,2016084,2016083,2016856,passage,H08,端部横架,passage_frame102,64,64,1858.090417606264,1231.504320207199,2288246.376617711969,H08:RT:TAIL-M02-07:split_585
2009319,2016085,2016083,2016857,passage,H08,端部横架,passage_frame102,64,64,1858.090417606213,1231.504320207199,2288246.376617650036,H08:RT:TAIL-M02-08:split_586
2009320,2016065,2016066,2016858,passage,H08,端部横架,passage_frame102,64,64,1500.000000000175,1231.504320207199,1847256.480311013293,H08:RT:TAIL-M03-01:split_587
2009321,2016068,2016069,2016859,passage,H08,端部横架,passage_frame102,64,64,1500.000000000175,1231.504320207199,1847256.480311013293,H08:RT:TAIL-M03-02:split_588
2009322,2016078,2016079,2016860,passage,H08,端部横架,passage_frame102,64,64,375.000000000044,1231.504320207199,461814.120077754313,H08:RT:TAIL-M03-03:split_589
2009323,2016079,2016080,2016861,passage,H08,端部横架,passage_frame102,64,64,375.000000000043,1231.504320207199,461814.120077752334,H08:RT:TAIL-M03-03:split_590
2009324,2016080,2016081,2016862,passage,H08,端部横架,passage_frame102,64,64,375.000000000043,1231.504320207199,461814.120077752334,H08:RT:TAIL-M03-03:split_591
2009325,2016081,2016082,2016863,passage,H08,端部横架,passage_frame102,64,64,375.000000000044,1231.504320207199,461814.120077754313,H08:RT:TAIL-M03-03:split_592
2009326,2016084,2016265,2016864,passage,H08,端部横架,passage_frame102,64,64,375.000000000044,1231.504320207199,461814.120077754313,H08:RT:TAIL-M03-04:split_593
2009327,2016265,2016266,2016865,passage,H08,端部横架,passage_frame102,64,64,375.000000000043,1231.504320207199,461814.120077752334,H08:RT:TAIL-M03-04:split_594
2009328,2016266,2016267,2016866,passage,H08,端部横架,passage_frame102,64,64,375.000000000043,1231.504320207199,461814.120077752334,H08:RT:TAIL-M03-04:split_595
2009329,2016267,2016085,2016867,passage,H08,端部横架,passage_frame102,64,64,375.000000000044,1231.504320207199,461814.120077754313,H08:RT:TAIL-M03-04:split_596
2009330,2016062,2016064,2016868,passage,H08,侧面腹杆,passage_brace51,65,65,1911.805429430574,590.619418874881,1129149.411732128123,H08:RT:TAIL-M04-01:split_597
2009331,2016063,2016064,2016869,passage,H08,侧面腹杆,passage_brace51,65,65,1911.805429430525,590.619418874881,1129149.411732099019,H08:RT:TAIL-M04-02:split_598
2009332,2016065,2016067,2016870,passage,H08,侧面腹杆,passage_brace51,65,65,2007.510896608091,590.619418874881,1185674.919139662059,H08:RT:TAIL-M05-01:split_599
2009333,2016066,2016067,2016871,passage,H08,侧面腹杆,passage_brace51,65,65,2007.510896608044,590.619418874881,1185674.919139634585,H08:RT:TAIL-M05-02:split_600
2009334,2016067,2016070,2016872,passage,H08,侧面腹杆,passage_brace51,65,65,2146.654373670857,590.619418874881,1267855.758702703752,H08:RT:TAIL-M06-01:split_601
2009335,2016067,2016071,2016873,passage,H08,侧面腹杆,passage_brace51,65,65,2146.654373670814,590.619418874881,1267855.758702677907,H08:RT:TAIL-M06-02:split_602
2009336,2016070,2016072,2016874,passage,H08,侧面腹杆,passage_brace51,65,65,2146.654373670857,590.619418874881,1267855.758702703752,H08:RT:TAIL-M06-03:split_603
2009337,2016071,2016072,2016875,passage,H08,侧面腹杆,passage_brace51,65,65,2146.654373670814,590.619418874881,1267855.758702677907,H08:RT:TAIL-M06-04:split_604
2009338,2016072,2016075,2016876,passage,H08,侧面腹杆,passage_brace51,65,65,2146.654373670857,590.619418874881,1267855.758702703752,H08:RT:TAIL-M06-05:split_605
2009339,2016072,2016076,2016877,passage,H08,侧面腹杆,passage_brace51,65,65,2146.654373670814,590.619418874881,1267855.758702677907,H08:RT:TAIL-M06-06:split_606
2009340,2016075,2016077,2016878,passage,H08,侧面腹杆,passage_brace51,65,65,2146.654373670857,590.619418874881,1267855.758702703752,H08:RT:TAIL-M06-07:split_607
2009341,2016076,2016077,2016879,passage,H08,侧面腹杆,passage_brace51,65,65,2146.654373670814,590.619418874881,1267855.758702677907,H08:RT:TAIL-M06-08:split_608
2009342,2016077,2016084,2016880,passage,H08,侧面腹杆,passage_brace51,65,65,2011.317975855688,590.619418874881,1187923.454072488472,H08:RT:TAIL-M07-01:split_609
2009343,2016077,2016085,2016881,passage,H08,侧面腹杆,passage_brace51,65,65,2011.317975855641,590.619418874881,1187923.454072460998,H08:RT:TAIL-M07-02:split_610
2009344,2016062,2016066,2016882,passage,H08,平面斜撑,passage_brace51,65,65,1566.045976336750,590.619418874881,924937.164475357044,H08:RT:TAIL-M08-01:split_611
2009345,2016066,2016068,2016883,passage,H08,平面斜撑,passage_brace51,65,65,1681.546906868947,590.619418874881,993154.256945791538,H08:RT:TAIL-M09-01:split_612
2009346,2016068,2016071,2016884,passage,H08,平面斜撑,passage_brace51,65,65,1845.433553396200,590.619418874881,1089948.892879070481,H08:RT:TAIL-M10-01:split_613
2009347,2016075,2016082,2016885,passage,H08,平面斜撑,passage_brace51,65,65,1845.433553396200,590.619418874881,1089948.892879070481,H08:RT:TAIL-M10-02:split_614
2009348,2016071,2016268,2016886,passage,H08,平面斜撑,passage_brace51,65,65,1310.772672891883,590.619418874881,774167.794340478489,H08:RT:TAIL-M11-01:split_615
2009349,2016268,2016075,2016887,passage,H08,平面斜撑,passage_brace51,65,65,1310.772672891883,590.619418874881,774167.794340478489,H08:RT:TAIL-M11-01:split_616
2009350,2016082,2016271,2016888,passage,H08,平面斜撑,passage_brace51,65,65,421.522537950266,590.619418874881,248959.396406851069,H08:RT:TAIL-M12-01:split_617
2009351,2016271,2016270,2016889,passage,H08,平面斜撑,passage_brace51,65,65,421.522537950264,590.619418874881,248959.396406850225,H08:RT:TAIL-M12-01:split_618
2009352,2016270,2016269,2016890,passage,H08,平面斜撑,passage_brace51,65,65,421.522537950264,590.619418874881,248959.396406850225,H08:RT:TAIL-M12-01:split_619
2009353,2016269,2016084,2016891,passage,H08,平面斜撑,passage_brace51,65,65,421.522537950266,590.619418874881,248959.396406851069,H08:RT:TAIL-M12-01:split_620
2009354,2016070,2016071,2016892,passage,H08,内部横梁,passage_brace51,65,65,1500.000000000175,590.619418874881,885929.128312424873,H08:RT:TAIL-M13-01:split_621
2009355,2016073,2016268,2016893,passage,H08,内部横梁,passage_brace51,65,65,750.000000000087,590.619418874881,442964.564156212437,H08:RT:TAIL-M13-02:split_622
2009356,2016268,2016074,2016894,passage,H08,内部横梁,passage_brace51,65,65,750.000000000087,590.619418874881,442964.564156212437,H08:RT:TAIL-M13-02:split_623
2009357,2016075,2016076,2016895,passage,H08,内部横梁,passage_brace51,65,65,1500.000000000175,590.619418874881,885929.128312424873,H08:RT:TAIL-M13-03:split_624
2009358,2016079,2016269,2016896,passage,H08,纵向方矩管,passage_rhs50x30,66,66,577.500000000000,576.000000000000,332640.000000000000,H08:RT:TAIL-M14-01:split_625
2009359,2016269,2016265,2016897,passage,H08,纵向方矩管,passage_rhs50x30,66,66,192.500000000000,576.000000000000,110880.000000000000,H08:RT:TAIL-M14-01:split_626
2009360,2016265,2016057,2016898,passage,H08,纵向方矩管,passage_rhs50x30,66,66,170.000000000000,576.000000000000,97920.000000000000,H08:RT:TAIL-M14-01:split_627
2009361,2016080,2016270,2016899,passage,H08,纵向方矩管,passage_rhs50x30,66,66,385.000000000000,576.000000000000,221760.000000000000,H08:RT:TAIL-M14-02:split_628
2009362,2016270,2016266,2016900,passage,H08,纵向方矩管,passage_rhs50x30,66,66,385.000000000000,576.000000000000,221760.000000000000,H08:RT:TAIL-M14-02:split_629
2009363,2016266,2016056,2016901,passage,H08,纵向方矩管,passage_rhs50x30,66,66,170.000000000000,576.000000000000,97920.000000000000,H08:RT:TAIL-M14-02:split_630
2009364,2016081,2016271,2016902,passage,H08,纵向方矩管,passage_rhs50x30,66,66,192.500000000000,576.000000000000,110880.000000000000,H08:RT:TAIL-M14-03:split_631
2009365,2016271,2016267,2016903,passage,H08,纵向方矩管,passage_rhs50x30,66,66,577.500000000000,576.000000000000,332640.000000000000,H08:RT:TAIL-M14-03:split_632
2009366,2016267,2016055,2016904,passage,H08,纵向方矩管,passage_rhs50x30,66,66,170.000000000000,576.000000000000,97920.000000000000,H08:RT:TAIL-M14-03:split_633
2009367,2016905,2015935,2016906,passage,H08,finite_tri_gate_interface,passage_frame102,64,64,1854.076589572285,1231.504320207199,2283303.330053298734,H08:CW1_END:fan_1
2009368,2016905,2015936,2016907,passage,H08,finite_tri_gate_interface,passage_frame102,64,64,1053.612832116300,1231.504320207199,1297528.754576965701,H08:CW1_END:fan_2
2009369,2016905,2015937,2016908,passage,H08,finite_tri_gate_interface,passage_frame102,64,64,1053.612832116300,1231.504320207199,1297528.754576965701,H08:CW1_END:fan_3
2009370,2016909,2016059,2016910,passage,H08,finite_tri_gate_interface,passage_frame102,64,64,1854.076589572285,1231.504320207199,2283303.330053298734,H08:CW2_END:fan_1
2009371,2016909,2016060,2016911,passage,H08,finite_tri_gate_interface,passage_frame102,64,64,1053.612832116300,1231.504320207199,1297528.754576965701,H08:CW2_END:fan_2
2009372,2016909,2016061,2016912,passage,H08,finite_tri_gate_interface,passage_frame102,64,64,1053.612832116300,1231.504320207199,1297528.754576965701,H08:CW2_END:fan_3
2009373,2016914,2016916,2017250,passage,H09,主弦杆,passage_chord152,63,63,150.000000000000,2752.035164544659,412805.274681698822,H09:LT:TAIL-M01-01:split_001
2009374,2016916,2016919,2017251,passage,H09,主弦杆,passage_chord152,63,63,450.000000000000,2752.035164544659,1238415.824045096524,H09:LT:TAIL-M01-01:split_002
2009375,2016919,2017070,2017252,passage,H09,主弦杆,passage_chord152,63,63,140.000000000000,2752.035164544659,385284.923036252265,H09:LT:TAIL-M01-01:split_003
2009376,2017070,2017072,2017253,passage,H09,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,H09:LT:TAIL-M01-01:split_004
2009377,2017072,2017074,2017254,passage,H09,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,H09:LT:TAIL-M01-01:split_005
2009378,2017074,2016922,2017255,passage,H09,主弦杆,passage_chord152,63,63,100.000000000000,2752.035164544659,275203.516454465920,H09:LT:TAIL-M01-01:split_006
2009379,2016922,2017076,2017256,passage,H09,主弦杆,passage_chord152,63,63,160.000000000000,2752.035164544659,440325.626327145437,H09:LT:TAIL-M01-01:split_007
2009380,2017076,2017078,2017257,passage,H09,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,H09:LT:TAIL-M01-01:split_008
2009381,2017078,2017080,2017258,passage,H09,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,H09:LT:TAIL-M01-01:split_009
2009382,2017080,2017082,2017259,passage,H09,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,H09:LT:TAIL-M01-01:split_010
2009383,2017082,2016924,2017260,passage,H09,主弦杆,passage_chord152,63,63,135.000000000000,2752.035164544659,371524.747213528957,H09:LT:TAIL-M01-01:split_011
2009384,2016924,2017084,2017261,passage,H09,主弦杆,passage_chord152,63,63,125.000000000000,2752.035164544659,344004.395568082400,H09:LT:TAIL-M01-01:split_012
2009385,2017084,2016927,2017262,passage,H09,主弦杆,passage_chord152,63,63,950.000000000000,2752.035164544659,2614433.406317425892,H09:LT:TAIL-M01-01:split_013
2009386,2016927,2017086,2017263,passage,H09,主弦杆,passage_chord152,63,63,750.000000000000,2752.035164544659,2064026.373408494284,H09:LT:TAIL-M01-01:split_014
2009387,2017086,2017088,2017264,passage,H09,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,H09:LT:TAIL-M01-01:split_015
2009388,2017088,2016929,2017265,passage,H09,主弦杆,passage_chord152,63,63,65.000000000000,2752.035164544659,178882.285695402825,H09:LT:TAIL-M01-01:split_016
2009389,2016929,2017090,2017266,passage,H09,主弦杆,passage_chord152,63,63,195.000000000000,2752.035164544659,536646.857086208533,H09:LT:TAIL-M01-01:split_017
2009390,2017090,2017092,2017267,passage,H09,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,H09:LT:TAIL-M01-01:split_018
2009391,2017092,2017094,2017268,passage,H09,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,H09:LT:TAIL-M01-01:split_019
2009392,2017094,2017096,2017269,passage,H09,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,H09:LT:TAIL-M01-01:split_020
2009393,2017096,2016932,2017270,passage,H09,主弦杆,passage_chord152,63,63,100.000000000000,2752.035164544659,275203.516454465920,H09:LT:TAIL-M01-01:split_021
2009394,2016932,2017098,2017271,passage,H09,主弦杆,passage_chord152,63,63,160.000000000000,2752.035164544659,440325.626327145437,H09:LT:TAIL-M01-01:split_022
2009395,2017098,2017100,2017272,passage,H09,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,H09:LT:TAIL-M01-01:split_023
2009396,2017100,2016938,2017273,passage,H09,主弦杆,passage_chord152,63,63,350.000000000000,2752.035164544659,963212.307590630604,H09:LT:TAIL-M01-01:split_024
2009397,2016938,2016947,2017274,passage,H09,主弦杆,passage_chord152,63,63,170.000000000000,2752.035164544659,467845.977972592053,H09:LT:TAIL-M01-01:split_025
2009398,2016947,2016941,2017275,passage,H09,主弦杆,passage_chord152,63,63,100.000000000000,2752.035164544659,275203.516454465920,H09:LT:TAIL-M01-01:split_026
2009399,2016913,2016918,2017276,passage,H09,主弦杆,passage_chord152,63,63,600.000000000000,2752.035164544659,1651221.098726795288,H09:LT:TAIL-M01-02:split_027
2009400,2016918,2016921,2017277,passage,H09,主弦杆,passage_chord152,63,63,760.000000000000,2752.035164544659,2091546.725053940900,H09:LT:TAIL-M01-02:split_028
2009401,2016921,2016926,2017278,passage,H09,主弦杆,passage_chord152,63,63,2150.000000000000,2752.035164544659,5916875.603771016933,H09:LT:TAIL-M01-02:split_029
2009402,2016926,2016931,2017279,passage,H09,主弦杆,passage_chord152,63,63,2150.000000000000,2752.035164544659,5916875.603771016933,H09:LT:TAIL-M01-02:split_030
2009403,2016931,2016937,2017280,passage,H09,主弦杆,passage_chord152,63,63,770.000000000000,2752.035164544659,2119067.076699387282,H09:LT:TAIL-M01-02:split_031
2009404,2016937,2016946,2017281,passage,H09,主弦杆,passage_chord152,63,63,170.000000000000,2752.035164544659,467845.977972592053,H09:LT:TAIL-M01-02:split_032
2009405,2016946,2016940,2017282,passage,H09,主弦杆,passage_chord152,63,63,100.000000000000,2752.035164544659,275203.516454465920,H09:LT:TAIL-M01-02:split_033
2009406,2016915,2016917,2017283,passage,H09,主弦杆,passage_chord152,63,63,150.000000000000,2752.035164544659,412805.274681698822,H09:LT:TAIL-M01-03:split_034
2009407,2016917,2016920,2017284,passage,H09,主弦杆,passage_chord152,63,63,450.000000000000,2752.035164544659,1238415.824045096524,H09:LT:TAIL-M01-03:split_035
2009408,2016920,2017071,2017285,passage,H09,主弦杆,passage_chord152,63,63,140.000000000000,2752.035164544659,385284.923036252265,H09:LT:TAIL-M01-03:split_036
2009409,2017071,2017073,2017286,passage,H09,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,H09:LT:TAIL-M01-03:split_037
2009410,2017073,2017075,2017287,passage,H09,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,H09:LT:TAIL-M01-03:split_038
2009411,2017075,2016923,2017288,passage,H09,主弦杆,passage_chord152,63,63,100.000000000000,2752.035164544659,275203.516454465920,H09:LT:TAIL-M01-03:split_039
2009412,2016923,2017077,2017289,passage,H09,主弦杆,passage_chord152,63,63,160.000000000000,2752.035164544659,440325.626327145437,H09:LT:TAIL-M01-03:split_040
2009413,2017077,2017079,2017290,passage,H09,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,H09:LT:TAIL-M01-03:split_041
2009414,2017079,2017081,2017291,passage,H09,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,H09:LT:TAIL-M01-03:split_042
2009415,2017081,2017083,2017292,passage,H09,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,H09:LT:TAIL-M01-03:split_043
2009416,2017083,2016925,2017293,passage,H09,主弦杆,passage_chord152,63,63,135.000000000000,2752.035164544659,371524.747213528957,H09:LT:TAIL-M01-03:split_044
2009417,2016925,2017085,2017294,passage,H09,主弦杆,passage_chord152,63,63,125.000000000000,2752.035164544659,344004.395568082400,H09:LT:TAIL-M01-03:split_045
2009418,2017085,2016928,2017295,passage,H09,主弦杆,passage_chord152,63,63,950.000000000000,2752.035164544659,2614433.406317425892,H09:LT:TAIL-M01-03:split_046
2009419,2016928,2017087,2017296,passage,H09,主弦杆,passage_chord152,63,63,750.000000000000,2752.035164544659,2064026.373408494284,H09:LT:TAIL-M01-03:split_047
2009420,2017087,2017089,2017297,passage,H09,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,H09:LT:TAIL-M01-03:split_048
2009421,2017089,2016930,2017298,passage,H09,主弦杆,passage_chord152,63,63,65.000000000000,2752.035164544659,178882.285695402825,H09:LT:TAIL-M01-03:split_049
2009422,2016930,2017091,2017299,passage,H09,主弦杆,passage_chord152,63,63,195.000000000000,2752.035164544659,536646.857086208533,H09:LT:TAIL-M01-03:split_050
2009423,2017091,2017093,2017300,passage,H09,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,H09:LT:TAIL-M01-03:split_051
2009424,2017093,2017095,2017301,passage,H09,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,H09:LT:TAIL-M01-03:split_052
2009425,2017095,2017097,2017302,passage,H09,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,H09:LT:TAIL-M01-03:split_053
2009426,2017097,2016936,2017303,passage,H09,主弦杆,passage_chord152,63,63,100.000000000000,2752.035164544659,275203.516454465920,H09:LT:TAIL-M01-03:split_054
2009427,2016936,2017099,2017304,passage,H09,主弦杆,passage_chord152,63,63,160.000000000000,2752.035164544659,440325.626327145437,H09:LT:TAIL-M01-03:split_055
2009428,2017099,2017101,2017305,passage,H09,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,H09:LT:TAIL-M01-03:split_056
2009429,2017101,2016939,2017306,passage,H09,主弦杆,passage_chord152,63,63,350.000000000000,2752.035164544659,963212.307590630604,H09:LT:TAIL-M01-03:split_057
2009430,2016939,2016951,2017307,passage,H09,主弦杆,passage_chord152,63,63,170.000000000000,2752.035164544659,467845.977972592053,H09:LT:TAIL-M01-03:split_058
2009431,2016951,2016945,2017308,passage,H09,主弦杆,passage_chord152,63,63,100.000000000000,2752.035164544659,275203.516454465920,H09:LT:TAIL-M01-03:split_059
2009432,2016919,2016918,2017309,passage,H09,端部横架,passage_frame102,64,64,1858.090417606212,1231.504320207199,2288246.376617648173,H09:LT:TAIL-M02-01:split_060
2009433,2016920,2016918,2017310,passage,H09,端部横架,passage_frame102,64,64,1858.090417606166,1231.504320207199,2288246.376617591362,H09:LT:TAIL-M02-02:split_061
2009434,2016922,2016921,2017311,passage,H09,端部横架,passage_frame102,64,64,1858.090417606212,1231.504320207199,2288246.376617648173,H09:LT:TAIL-M02-03:split_062
2009435,2016923,2016921,2017312,passage,H09,端部横架,passage_frame102,64,64,1858.090417606166,1231.504320207199,2288246.376617591362,H09:LT:TAIL-M02-04:split_063
2009436,2016932,2016931,2017313,passage,H09,端部横架,passage_frame102,64,64,1858.090417606212,1231.504320207199,2288246.376617648173,H09:LT:TAIL-M02-05:split_064
2009437,2016936,2016931,2017314,passage,H09,端部横架,passage_frame102,64,64,1858.090417606166,1231.504320207199,2288246.376617591362,H09:LT:TAIL-M02-06:split_065
2009438,2016938,2016937,2017315,passage,H09,端部横架,passage_frame102,64,64,1858.090417606212,1231.504320207199,2288246.376617648173,H09:LT:TAIL-M02-07:split_066
2009439,2016939,2016937,2017316,passage,H09,端部横架,passage_frame102,64,64,1858.090417606166,1231.504320207199,2288246.376617591362,H09:LT:TAIL-M02-08:split_067
2009440,2016919,2016920,2017317,passage,H09,端部横架,passage_frame102,64,64,1499.999999999955,1231.504320207199,1847256.480310742510,H09:LT:TAIL-M03-01:split_068
2009441,2016922,2016923,2017318,passage,H09,端部横架,passage_frame102,64,64,1499.999999999955,1231.504320207199,1847256.480310742510,H09:LT:TAIL-M03-02:split_069
2009442,2016932,2016933,2017319,passage,H09,端部横架,passage_frame102,64,64,374.999999999872,1231.504320207199,461814.120077542379,H09:LT:TAIL-M03-03:split_070
2009443,2016933,2016934,2017320,passage,H09,端部横架,passage_frame102,64,64,375.000000000105,1231.504320207199,461814.120077828877,H09:LT:TAIL-M03-03:split_071
2009444,2016934,2016935,2017321,passage,H09,端部横架,passage_frame102,64,64,375.000000000105,1231.504320207199,461814.120077828877,H09:LT:TAIL-M03-03:split_072
2009445,2016935,2016936,2017322,passage,H09,端部横架,passage_frame102,64,64,374.999999999872,1231.504320207199,461814.120077542379,H09:LT:TAIL-M03-03:split_073
2009446,2016938,2017134,2017323,passage,H09,端部横架,passage_frame102,64,64,374.999999999872,1231.504320207199,461814.120077542379,H09:LT:TAIL-M03-04:split_074
2009447,2017134,2017135,2017324,passage,H09,端部横架,passage_frame102,64,64,375.000000000105,1231.504320207199,461814.120077828877,H09:LT:TAIL-M03-04:split_075
2009448,2017135,2017136,2017325,passage,H09,端部横架,passage_frame102,64,64,375.000000000105,1231.504320207199,461814.120077828877,H09:LT:TAIL-M03-04:split_076
2009449,2017136,2016939,2017326,passage,H09,端部横架,passage_frame102,64,64,374.999999999872,1231.504320207199,461814.120077542379,H09:LT:TAIL-M03-04:split_077
2009450,2016916,2016918,2017327,passage,H09,侧面腹杆,passage_brace51,65,65,1911.805429430523,590.619418874881,1129149.411732098088,H09:LT:TAIL-M04-01:split_078
2009451,2016917,2016918,2017328,passage,H09,侧面腹杆,passage_brace51,65,65,1911.805429430478,590.619418874881,1129149.411732071778,H09:LT:TAIL-M04-02:split_079
2009452,2016919,2016921,2017329,passage,H09,侧面腹杆,passage_brace51,65,65,2007.510896608042,590.619418874881,1185674.919139633421,H09:LT:TAIL-M05-01:split_080
2009453,2016920,2016921,2017330,passage,H09,侧面腹杆,passage_brace51,65,65,2007.510896608000,590.619418874881,1185674.919139608508,H09:LT:TAIL-M05-02:split_081
2009454,2016921,2016924,2017331,passage,H09,侧面腹杆,passage_brace51,65,65,2146.654373670812,590.619418874881,1267855.758702676743,H09:LT:TAIL-M06-01:split_082
2009455,2016921,2016925,2017332,passage,H09,侧面腹杆,passage_brace51,65,65,2146.654373670773,590.619418874881,1267855.758702653693,H09:LT:TAIL-M06-02:split_083
2009456,2016924,2016926,2017333,passage,H09,侧面腹杆,passage_brace51,65,65,2146.654373670812,590.619418874881,1267855.758702676743,H09:LT:TAIL-M06-03:split_084
2009457,2016925,2016926,2017334,passage,H09,侧面腹杆,passage_brace51,65,65,2146.654373670773,590.619418874881,1267855.758702653693,H09:LT:TAIL-M06-04:split_085
2009458,2016926,2016929,2017335,passage,H09,侧面腹杆,passage_brace51,65,65,2146.654373670812,590.619418874881,1267855.758702676743,H09:LT:TAIL-M06-05:split_086
2009459,2016926,2016930,2017336,passage,H09,侧面腹杆,passage_brace51,65,65,2146.654373670773,590.619418874881,1267855.758702653693,H09:LT:TAIL-M06-06:split_087
2009460,2016929,2016931,2017337,passage,H09,侧面腹杆,passage_brace51,65,65,2146.654373670812,590.619418874881,1267855.758702676743,H09:LT:TAIL-M06-07:split_088
2009461,2016930,2016931,2017338,passage,H09,侧面腹杆,passage_brace51,65,65,2146.654373670773,590.619418874881,1267855.758702653693,H09:LT:TAIL-M06-08:split_089
2009462,2016931,2016938,2017339,passage,H09,侧面腹杆,passage_brace51,65,65,2011.317975855639,590.619418874881,1187923.454072460067,H09:LT:TAIL-M07-01:split_090
2009463,2016931,2016939,2017340,passage,H09,侧面腹杆,passage_brace51,65,65,2011.317975855597,590.619418874881,1187923.454072434921,H09:LT:TAIL-M07-02:split_091
2009464,2016916,2016920,2017341,passage,H09,平面斜撑,passage_brace51,65,65,1566.045976336539,590.619418874881,924937.164475232712,H09:LT:TAIL-M08-01:split_092
2009465,2016920,2016922,2017342,passage,H09,平面斜撑,passage_brace51,65,65,1681.546906868751,590.619418874881,993154.256945675705,H09:LT:TAIL-M09-01:split_093
2009466,2016922,2016925,2017343,passage,H09,平面斜撑,passage_brace51,65,65,1845.433553396021,590.619418874881,1089948.892878964776,H09:LT:TAIL-M10-01:split_094
2009467,2016929,2016936,2017344,passage,H09,平面斜撑,passage_brace51,65,65,1845.433553396021,590.619418874881,1089948.892878964776,H09:LT:TAIL-M10-02:split_095
2009468,2016925,2017137,2017345,passage,H09,平面斜撑,passage_brace51,65,65,1310.772672891820,590.619418874881,774167.794340441353,H09:LT:TAIL-M11-01:split_096
2009469,2017137,2016929,2017346,passage,H09,平面斜撑,passage_brace51,65,65,1310.772672891820,590.619418874881,774167.794340441353,H09:LT:TAIL-M11-01:split_097
2009470,2016936,2017140,2017347,passage,H09,平面斜撑,passage_brace51,65,65,421.522537950113,590.619418874881,248959.396406760672,H09:LT:TAIL-M12-01:split_098
2009471,2017140,2017139,2017348,passage,H09,平面斜撑,passage_brace51,65,65,421.522537950320,590.619418874881,248959.396406882850,H09:LT:TAIL-M12-01:split_099
2009472,2017139,2017138,2017349,passage,H09,平面斜撑,passage_brace51,65,65,421.522537950320,590.619418874881,248959.396406882850,H09:LT:TAIL-M12-01:split_100
2009473,2017138,2016938,2017350,passage,H09,平面斜撑,passage_brace51,65,65,421.522537950113,590.619418874881,248959.396406760672,H09:LT:TAIL-M12-01:split_101
2009474,2016924,2016925,2017351,passage,H09,内部横梁,passage_brace51,65,65,1499.999999999955,590.619418874881,885929.128312294954,H09:LT:TAIL-M13-01:split_102
2009475,2016927,2017137,2017352,passage,H09,内部横梁,passage_brace51,65,65,749.999999999977,590.619418874881,442964.564156147477,H09:LT:TAIL-M13-02:split_103
2009476,2017137,2016928,2017353,passage,H09,内部横梁,passage_brace51,65,65,749.999999999977,590.619418874881,442964.564156147477,H09:LT:TAIL-M13-02:split_104
