subsystem,catwalk,mct_node,rope_index,ansys_node,mct_total_fz_kn_per_catwalk,applied_fz_n_per_physical_rope
bottom,2,26,8,19140,-1.32,-82.5
bottom,2,26,9,19868,-1.32,-82.5
bottom,2,26,10,20596,-1.32,-82.5
bottom,2,26,11,21324,-1.32,-82.5
bottom,2,26,12,22052,-1.32,-82.5
bottom,2,26,13,22780,-1.32,-82.5
bottom,2,26,14,23508,-1.32,-82.5
bottom,2,26,15,24236,-1.32,-82.5
bottom,2,26,16,24964,-1.32,-82.5
bottom,1,27,1,27,-1.21,-75.625
bottom,1,27,2,755,-1.21,-75.625
bottom,1,27,3,1483,-1.21,-75.625
bottom,1,27,4,2211,-1.21,-75.625
bottom,1,27,5,2939,-1.21,-75.625
bottom,1,27,6,3667,-1.21,-75.625
bottom,1,27,7,4395,-1.21,-75.625
bottom,1,27,8,5123,-1.21,-75.625
bottom,1,27,9,5851,-1.21,-75.625
bottom,1,27,10,6579,-1.21,-75.625
bottom,1,27,11,7307,-1.21,-75.625
bottom,1,27,12,8035,-1.21,-75.625
bottom,1,27,13,8763,-1.21,-75.625
bottom,1,27,14,9491,-1.21,-75.625
bottom,1,27,15,10219,-1.21,-75.625
bottom,1,27,16,10947,-1.21,-75.625
bottom,2,27,1,14045,-1.21,-75.625
bottom,2,27,2,14773,-1.21,-75.625
bottom,2,27,3,15501,-1.21,-75.625
bottom,2,27,4,16229,-1.21,-75.625
bottom,2,27,5,16957,-1.21,-75.625
bottom,2,27,6,17685,-1.21,-75.625
bottom,2,27,7,18413,-1.21,-75.625
bottom,2,27,8,19141,-1.21,-75.625
bottom,2,27,9,19869,-1.21,-75.625
bottom,2,27,10,20597,-1.21,-75.625
bottom,2,27,11,21325,-1.21,-75.625
bottom,2,27,12,22053,-1.21,-75.625
bottom,2,27,13,22781,-1.21,-75.625
bottom,2,27,14,23509,-1.21,-75.625
bottom,2,27,15,24237,-1.21,-75.625
bottom,2,27,16,24965,-1.21,-75.625
bottom,1,28,1,28,-1.32,-82.5
bottom,1,28,2,756,-1.32,-82.5
bottom,1,28,3,1484,-1.32,-82.5
bottom,1,28,4,2212,-1.32,-82.5
bottom,1,28,5,2940,-1.32,-82.5
bottom,1,28,6,3668,-1.32,-82.5
bottom,1,28,7,4396,-1.32,-82.5
bottom,1,28,8,5124,-1.32,-82.5
bottom,1,28,9,5852,-1.32,-82.5
bottom,1,28,10,6580,-1.32,-82.5
bottom,1,28,11,7308,-1.32,-82.5
bottom,1,28,12,8036,-1.32,-82.5
bottom,1,28,13,8764,-1.32,-82.5
bottom,1,28,14,9492,-1.32,-82.5
bottom,1,28,15,10220,-1.32,-82.5
bottom,1,28,16,10948,-1.32,-82.5
bottom,2,28,1,14046,-1.32,-82.5
bottom,2,28,2,14774,-1.32,-82.5
bottom,2,28,3,15502,-1.32,-82.5
bottom,2,28,4,16230,-1.32,-82.5
bottom,2,28,5,16958,-1.32,-82.5
bottom,2,28,6,17686,-1.32,-82.5
bottom,2,28,7,18414,-1.32,-82.5
bottom,2,28,8,19142,-1.32,-82.5
bottom,2,28,9,19870,-1.32,-82.5
bottom,2,28,10,20598,-1.32,-82.5
bottom,2,28,11,21326,-1.32,-82.5
bottom,2,28,12,22054,-1.32,-82.5
bottom,2,28,13,22782,-1.32,-82.5
bottom,2,28,14,23510,-1.32,-82.5
bottom,2,28,15,24238,-1.32,-82.5
bottom,2,28,16,24966,-1.32,-82.5
bottom,1,29,1,29,-3.18,-198.75
bottom,1,29,2,757,-3.18,-198.75
bottom,1,29,3,1485,-3.18,-198.75
bottom,1,29,4,2213,-3.18,-198.75
bottom,1,29,5,2941,-3.18,-198.75
bottom,1,29,6,3669,-3.18,-198.75
bottom,1,29,7,4397,-3.18,-198.75
bottom,1,29,8,5125,-3.18,-198.75
bottom,1,29,9,5853,-3.18,-198.75
bottom,1,29,10,6581,-3.18,-198.75
bottom,1,29,11,7309,-3.18,-198.75
bottom,1,29,12,8037,-3.18,-198.75
bottom,1,29,13,8765,-3.18,-198.75
bottom,1,29,14,9493,-3.18,-198.75
bottom,1,29,15,10221,-3.18,-198.75
bottom,1,29,16,10949,-3.18,-198.75
bottom,2,29,1,14047,-3.18,-198.75
bottom,2,29,2,14775,-3.18,-198.75
bottom,2,29,3,15503,-3.18,-198.75
bottom,2,29,4,16231,-3.18,-198.75
bottom,2,29,5,16959,-3.18,-198.75
bottom,2,29,6,17687,-3.18,-198.75
bottom,2,29,7,18415,-3.18,-198.75
bottom,2,29,8,19143,-3.18,-198.75
bottom,2,29,9,19871,-3.18,-198.75
bottom,2,29,10,20599,-3.18,-198.75
bottom,2,29,11,21327,-3.18,-198.75
bottom,2,29,12,22055,-3.18,-198.75
bottom,2,29,13,22783,-3.18,-198.75
bottom,2,29,14,23511,-3.18,-198.75
bottom,2,29,15,24239,-3.18,-198.75
bottom,2,29,16,24967,-3.18,-198.75
bottom,1,30,1,30,-2.53,-158.125
bottom,1,30,2,758,-2.53,-158.125
bottom,1,30,3,1486,-2.53,-158.125
bottom,1,30,4,2214,-2.53,-158.125
bottom,1,30,5,2942,-2.53,-158.125
bottom,1,30,6,3670,-2.53,-158.125
bottom,1,30,7,4398,-2.53,-158.125
bottom,1,30,8,5126,-2.53,-158.125
bottom,1,30,9,5854,-2.53,-158.125
bottom,1,30,10,6582,-2.53,-158.125
bottom,1,30,11,7310,-2.53,-158.125
bottom,1,30,12,8038,-2.53,-158.125
bottom,1,30,13,8766,-2.53,-158.125
bottom,1,30,14,9494,-2.53,-158.125
bottom,1,30,15,10222,-2.53,-158.125
bottom,1,30,16,10950,-2.53,-158.125
bottom,2,30,1,14048,-2.53,-158.125
bottom,2,30,2,14776,-2.53,-158.125
bottom,2,30,3,15504,-2.53,-158.125
bottom,2,30,4,16232,-2.53,-158.125
bottom,2,30,5,16960,-2.53,-158.125
bottom,2,30,6,17688,-2.53,-158.125
bottom,2,30,7,18416,-2.53,-158.125
bottom,2,30,8,19144,-2.53,-158.125
bottom,2,30,9,19872,-2.53,-158.125
bottom,2,30,10,20600,-2.53,-158.125
bottom,2,30,11,21328,-2.53,-158.125
bottom,2,30,12,22056,-2.53,-158.125
bottom,2,30,13,22784,-2.53,-158.125
bottom,2,30,14,23512,-2.53,-158.125
bottom,2,30,15,24240,-2.53,-158.125
bottom,2,30,16,24968,-2.53,-158.125
bottom,1,31,1,31,-1.32,-82.5
bottom,1,31,2,759,-1.32,-82.5
bottom,1,31,3,1487,-1.32,-82.5
bottom,1,31,4,2215,-1.32,-82.5
bottom,1,31,5,2943,-1.32,-82.5
bottom,1,31,6,3671,-1.32,-82.5
bottom,1,31,7,4399,-1.32,-82.5
bottom,1,31,8,5127,-1.32,-82.5
bottom,1,31,9,5855,-1.32,-82.5
bottom,1,31,10,6583,-1.32,-82.5
bottom,1,31,11,7311,-1.32,-82.5
bottom,1,31,12,8039,-1.32,-82.5
bottom,1,31,13,8767,-1.32,-82.5
bottom,1,31,14,9495,-1.32,-82.5
bottom,1,31,15,10223,-1.32,-82.5
bottom,1,31,16,10951,-1.32,-82.5
bottom,2,31,1,14049,-1.32,-82.5
bottom,2,31,2,14777,-1.32,-82.5
bottom,2,31,3,15505,-1.32,-82.5
bottom,2,31,4,16233,-1.32,-82.5
bottom,2,31,5,16961,-1.32,-82.5
bottom,2,31,6,17689,-1.32,-82.5
bottom,2,31,7,18417,-1.32,-82.5
bottom,2,31,8,19145,-1.32,-82.5
bottom,2,31,9,19873,-1.32,-82.5
bottom,2,31,10,20601,-1.32,-82.5
bottom,2,31,11,21329,-1.32,-82.5
bottom,2,31,12,22057,-1.32,-82.5
bottom,2,31,13,22785,-1.32,-82.5
bottom,2,31,14,23513,-1.32,-82.5
bottom,2,31,15,24241,-1.32,-82.5
bottom,2,31,16,24969,-1.32,-82.5
bottom,1,32,1,32,-1.21,-75.625
bottom,1,32,2,760,-1.21,-75.625
bottom,1,32,3,1488,-1.21,-75.625
bottom,1,32,4,2216,-1.21,-75.625
bottom,1,32,5,2944,-1.21,-75.625
bottom,1,32,6,3672,-1.21,-75.625
bottom,1,32,7,4400,-1.21,-75.625
bottom,1,32,8,5128,-1.21,-75.625
bottom,1,32,9,5856,-1.21,-75.625
bottom,1,32,10,6584,-1.21,-75.625
bottom,1,32,11,7312,-1.21,-75.625
bottom,1,32,12,8040,-1.21,-75.625
bottom,1,32,13,8768,-1.21,-75.625
bottom,1,32,14,9496,-1.21,-75.625
bottom,1,32,15,10224,-1.21,-75.625
bottom,1,32,16,10952,-1.21,-75.625
bottom,2,32,1,14050,-1.21,-75.625
bottom,2,32,2,14778,-1.21,-75.625
bottom,2,32,3,15506,-1.21,-75.625
bottom,2,32,4,16234,-1.21,-75.625
bottom,2,32,5,16962,-1.21,-75.625
bottom,2,32,6,17690,-1.21,-75.625
bottom,2,32,7,18418,-1.21,-75.625
bottom,2,32,8,19146,-1.21,-75.625
bottom,2,32,9,19874,-1.21,-75.625
bottom,2,32,10,20602,-1.21,-75.625
bottom,2,32,11,21330,-1.21,-75.625
bottom,2,32,12,22058,-1.21,-75.625
bottom,2,32,13,22786,-1.21,-75.625
bottom,2,32,14,23514,-1.21,-75.625
bottom,2,32,15,24242,-1.21,-75.625
bottom,2,32,16,24970,-1.21,-75.625
bottom,1,33,1,33,-1.32,-82.5
bottom,1,33,2,761,-1.32,-82.5
bottom,1,33,3,1489,-1.32,-82.5
bottom,1,33,4,2217,-1.32,-82.5
bottom,1,33,5,2945,-1.32,-82.5
bottom,1,33,6,3673,-1.32,-82.5
bottom,1,33,7,4401,-1.32,-82.5
bottom,1,33,8,5129,-1.32,-82.5
bottom,1,33,9,5857,-1.32,-82.5
bottom,1,33,10,6585,-1.32,-82.5
bottom,1,33,11,7313,-1.32,-82.5
bottom,1,33,12,8041,-1.32,-82.5
bottom,1,33,13,8769,-1.32,-82.5
bottom,1,33,14,9497,-1.32,-82.5
bottom,1,33,15,10225,-1.32,-82.5
bottom,1,33,16,10953,-1.32,-82.5
bottom,2,33,1,14051,-1.32,-82.5
bottom,2,33,2,14779,-1.32,-82.5
bottom,2,33,3,15507,-1.32,-82.5
bottom,2,33,4,16235,-1.32,-82.5
bottom,2,33,5,16963,-1.32,-82.5
bottom,2,33,6,17691,-1.32,-82.5
bottom,2,33,7,18419,-1.32,-82.5
bottom,2,33,8,19147,-1.32,-82.5
bottom,2,33,9,19875,-1.32,-82.5
bottom,2,33,10,20603,-1.32,-82.5
bottom,2,33,11,21331,-1.32,-82.5
bottom,2,33,12,22059,-1.32,-82.5
bottom,2,33,13,22787,-1.32,-82.5
bottom,2,33,14,23515,-1.32,-82.5
bottom,2,33,15,24243,-1.32,-82.5
bottom,2,33,16,24971,-1.32,-82.5
bottom,1,34,1,34,-2.53,-158.125
bottom,1,34,2,762,-2.53,-158.125
bottom,1,34,3,1490,-2.53,-158.125
bottom,1,34,4,2218,-2.53,-158.125
bottom,1,34,5,2946,-2.53,-158.125
bottom,1,34,6,3674,-2.53,-158.125
bottom,1,34,7,4402,-2.53,-158.125
bottom,1,34,8,5130,-2.53,-158.125
bottom,1,34,9,5858,-2.53,-158.125
bottom,1,34,10,6586,-2.53,-158.125
bottom,1,34,11,7314,-2.53,-158.125
bottom,1,34,12,8042,-2.53,-158.125
bottom,1,34,13,8770,-2.53,-158.125
bottom,1,34,14,9498,-2.53,-158.125
bottom,1,34,15,10226,-2.53,-158.125
bottom,1,34,16,10954,-2.53,-158.125
bottom,2,34,1,14052,-2.53,-158.125
bottom,2,34,2,14780,-2.53,-158.125
bottom,2,34,3,15508,-2.53,-158.125
bottom,2,34,4,16236,-2.53,-158.125
bottom,2,34,5,16964,-2.53,-158.125
bottom,2,34,6,17692,-2.53,-158.125
bottom,2,34,7,18420,-2.53,-158.125
bottom,2,34,8,19148,-2.53,-158.125
bottom,2,34,9,19876,-2.53,-158.125
bottom,2,34,10,20604,-2.53,-158.125
bottom,2,34,11,21332,-2.53,-158.125
bottom,2,34,12,22060,-2.53,-158.125
bottom,2,34,13,22788,-2.53,-158.125
bottom,2,34,14,23516,-2.53,-158.125
bottom,2,34,15,24244,-2.53,-158.125
bottom,2,34,16,24972,-2.53,-158.125
bottom,1,35,1,35,-1.32,-82.5
bottom,1,35,2,763,-1.32,-82.5
bottom,1,35,3,1491,-1.32,-82.5
bottom,1,35,4,2219,-1.32,-82.5
bottom,1,35,5,2947,-1.32,-82.5
bottom,1,35,6,3675,-1.32,-82.5
bottom,1,35,7,4403,-1.32,-82.5
bottom,1,35,8,5131,-1.32,-82.5
bottom,1,35,9,5859,-1.32,-82.5
bottom,1,35,10,6587,-1.32,-82.5
bottom,1,35,11,7315,-1.32,-82.5
bottom,1,35,12,8043,-1.32,-82.5
bottom,1,35,13,8771,-1.32,-82.5
bottom,1,35,14,9499,-1.32,-82.5
bottom,1,35,15,10227,-1.32,-82.5
bottom,1,35,16,10955,-1.32,-82.5
bottom,2,35,1,14053,-1.32,-82.5
bottom,2,35,2,14781,-1.32,-82.5
bottom,2,35,3,15509,-1.32,-82.5
bottom,2,35,4,16237,-1.32,-82.5
bottom,2,35,5,16965,-1.32,-82.5
bottom,2,35,6,17693,-1.32,-82.5
bottom,2,35,7,18421,-1.32,-82.5
bottom,2,35,8,19149,-1.32,-82.5
bottom,2,35,9,19877,-1.32,-82.5
bottom,2,35,10,20605,-1.32,-82.5
bottom,2,35,11,21333,-1.32,-82.5
bottom,2,35,12,22061,-1.32,-82.5
bottom,2,35,13,22789,-1.32,-82.5
bottom,2,35,14,23517,-1.32,-82.5
bottom,2,35,15,24245,-1.32,-82.5
bottom,2,35,16,24973,-1.32,-82.5
bottom,1,36,1,36,-1.21,-75.625
bottom,1,36,2,764,-1.21,-75.625
bottom,1,36,3,1492,-1.21,-75.625
bottom,1,36,4,2220,-1.21,-75.625
bottom,1,36,5,2948,-1.21,-75.625
bottom,1,36,6,3676,-1.21,-75.625
bottom,1,36,7,4404,-1.21,-75.625
bottom,1,36,8,5132,-1.21,-75.625
bottom,1,36,9,5860,-1.21,-75.625
bottom,1,36,10,6588,-1.21,-75.625
bottom,1,36,11,7316,-1.21,-75.625
bottom,1,36,12,8044,-1.21,-75.625
bottom,1,36,13,8772,-1.21,-75.625
bottom,1,36,14,9500,-1.21,-75.625
bottom,1,36,15,10228,-1.21,-75.625
bottom,1,36,16,10956,-1.21,-75.625
bottom,2,36,1,14054,-1.21,-75.625
bottom,2,36,2,14782,-1.21,-75.625
bottom,2,36,3,15510,-1.21,-75.625
bottom,2,36,4,16238,-1.21,-75.625
bottom,2,36,5,16966,-1.21,-75.625
bottom,2,36,6,17694,-1.21,-75.625
bottom,2,36,7,18422,-1.21,-75.625
bottom,2,36,8,19150,-1.21,-75.625
bottom,2,36,9,19878,-1.21,-75.625
bottom,2,36,10,20606,-1.21,-75.625
bottom,2,36,11,21334,-1.21,-75.625
bottom,2,36,12,22062,-1.21,-75.625
bottom,2,36,13,22790,-1.21,-75.625
bottom,2,36,14,23518,-1.21,-75.625
bottom,2,36,15,24246,-1.21,-75.625
bottom,2,36,16,24974,-1.21,-75.625
bottom,1,37,1,37,-1.32,-82.5
bottom,1,37,2,765,-1.32,-82.5
bottom,1,37,3,1493,-1.32,-82.5
bottom,1,37,4,2221,-1.32,-82.5
bottom,1,37,5,2949,-1.32,-82.5
bottom,1,37,6,3677,-1.32,-82.5
bottom,1,37,7,4405,-1.32,-82.5
bottom,1,37,8,5133,-1.32,-82.5
bottom,1,37,9,5861,-1.32,-82.5
bottom,1,37,10,6589,-1.32,-82.5
bottom,1,37,11,7317,-1.32,-82.5
bottom,1,37,12,8045,-1.32,-82.5
bottom,1,37,13,8773,-1.32,-82.5
bottom,1,37,14,9501,-1.32,-82.5
bottom,1,37,15,10229,-1.32,-82.5
bottom,1,37,16,10957,-1.32,-82.5
bottom,2,37,1,14055,-1.32,-82.5
bottom,2,37,2,14783,-1.32,-82.5
bottom,2,37,3,15511,-1.32,-82.5
bottom,2,37,4,16239,-1.32,-82.5
bottom,2,37,5,16967,-1.32,-82.5
bottom,2,37,6,17695,-1.32,-82.5
bottom,2,37,7,18423,-1.32,-82.5
bottom,2,37,8,19151,-1.32,-82.5
bottom,2,37,9,19879,-1.32,-82.5
bottom,2,37,10,20607,-1.32,-82.5
bottom,2,37,11,21335,-1.32,-82.5
bottom,2,37,12,22063,-1.32,-82.5
bottom,2,37,13,22791,-1.32,-82.5
bottom,2,37,14,23519,-1.32,-82.5
bottom,2,37,15,24247,-1.32,-82.5
bottom,2,37,16,24975,-1.32,-82.5
bottom,1,38,1,38,-2.53,-158.125
bottom,1,38,2,766,-2.53,-158.125
bottom,1,38,3,1494,-2.53,-158.125
bottom,1,38,4,2222,-2.53,-158.125
bottom,1,38,5,2950,-2.53,-158.125
bottom,1,38,6,3678,-2.53,-158.125
bottom,1,38,7,4406,-2.53,-158.125
bottom,1,38,8,5134,-2.53,-158.125
bottom,1,38,9,5862,-2.53,-158.125
bottom,1,38,10,6590,-2.53,-158.125
bottom,1,38,11,7318,-2.53,-158.125
bottom,1,38,12,8046,-2.53,-158.125
bottom,1,38,13,8774,-2.53,-158.125
bottom,1,38,14,9502,-2.53,-158.125
bottom,1,38,15,10230,-2.53,-158.125
bottom,1,38,16,10958,-2.53,-158.125
bottom,2,38,1,14056,-2.53,-158.125
bottom,2,38,2,14784,-2.53,-158.125
bottom,2,38,3,15512,-2.53,-158.125
bottom,2,38,4,16240,-2.53,-158.125
bottom,2,38,5,16968,-2.53,-158.125
bottom,2,38,6,17696,-2.53,-158.125
bottom,2,38,7,18424,-2.53,-158.125
bottom,2,38,8,19152,-2.53,-158.125
bottom,2,38,9,19880,-2.53,-158.125
bottom,2,38,10,20608,-2.53,-158.125
bottom,2,38,11,21336,-2.53,-158.125
bottom,2,38,12,22064,-2.53,-158.125
bottom,2,38,13,22792,-2.53,-158.125
bottom,2,38,14,23520,-2.53,-158.125
bottom,2,38,15,24248,-2.53,-158.125
bottom,2,38,16,24976,-2.53,-158.125
bottom,1,39,1,39,-1.32,-82.5
bottom,1,39,2,767,-1.32,-82.5
bottom,1,39,3,1495,-1.32,-82.5
bottom,1,39,4,2223,-1.32,-82.5
bottom,1,39,5,2951,-1.32,-82.5
bottom,1,39,6,3679,-1.32,-82.5
bottom,1,39,7,4407,-1.32,-82.5
bottom,1,39,8,5135,-1.32,-82.5
bottom,1,39,9,5863,-1.32,-82.5
bottom,1,39,10,6591,-1.32,-82.5
bottom,1,39,11,7319,-1.32,-82.5
bottom,1,39,12,8047,-1.32,-82.5
bottom,1,39,13,8775,-1.32,-82.5
bottom,1,39,14,9503,-1.32,-82.5
bottom,1,39,15,10231,-1.32,-82.5
bottom,1,39,16,10959,-1.32,-82.5
bottom,2,39,1,14057,-1.32,-82.5
bottom,2,39,2,14785,-1.32,-82.5
bottom,2,39,3,15513,-1.32,-82.5
bottom,2,39,4,16241,-1.32,-82.5
bottom,2,39,5,16969,-1.32,-82.5
bottom,2,39,6,17697,-1.32,-82.5
bottom,2,39,7,18425,-1.32,-82.5
bottom,2,39,8,19153,-1.32,-82.5
bottom,2,39,9,19881,-1.32,-82.5
bottom,2,39,10,20609,-1.32,-82.5
bottom,2,39,11,21337,-1.32,-82.5
bottom,2,39,12,22065,-1.32,-82.5
bottom,2,39,13,22793,-1.32,-82.5
bottom,2,39,14,23521,-1.32,-82.5
bottom,2,39,15,24249,-1.32,-82.5
bottom,2,39,16,24977,-1.32,-82.5
bottom,1,40,1,40,-1.21,-75.625
bottom,1,40,2,768,-1.21,-75.625
bottom,1,40,3,1496,-1.21,-75.625
bottom,1,40,4,2224,-1.21,-75.625
bottom,1,40,5,2952,-1.21,-75.625
bottom,1,40,6,3680,-1.21,-75.625
bottom,1,40,7,4408,-1.21,-75.625
bottom,1,40,8,5136,-1.21,-75.625
bottom,1,40,9,5864,-1.21,-75.625
bottom,1,40,10,6592,-1.21,-75.625
bottom,1,40,11,7320,-1.21,-75.625
bottom,1,40,12,8048,-1.21,-75.625
bottom,1,40,13,8776,-1.21,-75.625
bottom,1,40,14,9504,-1.21,-75.625
bottom,1,40,15,10232,-1.21,-75.625
bottom,1,40,16,10960,-1.21,-75.625
bottom,2,40,1,14058,-1.21,-75.625
bottom,2,40,2,14786,-1.21,-75.625
bottom,2,40,3,15514,-1.21,-75.625
bottom,2,40,4,16242,-1.21,-75.625
bottom,2,40,5,16970,-1.21,-75.625
bottom,2,40,6,17698,-1.21,-75.625
bottom,2,40,7,18426,-1.21,-75.625
bottom,2,40,8,19154,-1.21,-75.625
bottom,2,40,9,19882,-1.21,-75.625
bottom,2,40,10,20610,-1.21,-75.625
bottom,2,40,11,21338,-1.21,-75.625
bottom,2,40,12,22066,-1.21,-75.625
bottom,2,40,13,22794,-1.21,-75.625
bottom,2,40,14,23522,-1.21,-75.625
bottom,2,40,15,24250,-1.21,-75.625
bottom,2,40,16,24978,-1.21,-75.625
bottom,1,41,1,41,-1.32,-82.5
bottom,1,41,2,769,-1.32,-82.5
bottom,1,41,3,1497,-1.32,-82.5
bottom,1,41,4,2225,-1.32,-82.5
bottom,1,41,5,2953,-1.32,-82.5
bottom,1,41,6,3681,-1.32,-82.5
bottom,1,41,7,4409,-1.32,-82.5
bottom,1,41,8,5137,-1.32,-82.5
bottom,1,41,9,5865,-1.32,-82.5
bottom,1,41,10,6593,-1.32,-82.5
bottom,1,41,11,7321,-1.32,-82.5
bottom,1,41,12,8049,-1.32,-82.5
bottom,1,41,13,8777,-1.32,-82.5
bottom,1,41,14,9505,-1.32,-82.5
bottom,1,41,15,10233,-1.32,-82.5
bottom,1,41,16,10961,-1.32,-82.5
bottom,2,41,1,14059,-1.32,-82.5
bottom,2,41,2,14787,-1.32,-82.5
bottom,2,41,3,15515,-1.32,-82.5
bottom,2,41,4,16243,-1.32,-82.5
bottom,2,41,5,16971,-1.32,-82.5
bottom,2,41,6,17699,-1.32,-82.5
bottom,2,41,7,18427,-1.32,-82.5
bottom,2,41,8,19155,-1.32,-82.5
bottom,2,41,9,19883,-1.32,-82.5
bottom,2,41,10,20611,-1.32,-82.5
bottom,2,41,11,21339,-1.32,-82.5
bottom,2,41,12,22067,-1.32,-82.5
bottom,2,41,13,22795,-1.32,-82.5
bottom,2,41,14,23523,-1.32,-82.5
bottom,2,41,15,24251,-1.32,-82.5
bottom,2,41,16,24979,-1.32,-82.5
bottom,1,42,1,42,-70.12,-4382.5
bottom,1,42,2,770,-70.12,-4382.5
bottom,1,42,3,1498,-70.12,-4382.5
bottom,1,42,4,2226,-70.12,-4382.5
bottom,1,42,5,2954,-70.12,-4382.5
bottom,1,42,6,3682,-70.12,-4382.5
bottom,1,42,7,4410,-70.12,-4382.5
bottom,1,42,8,5138,-70.12,-4382.5
bottom,1,42,9,5866,-70.12,-4382.5
bottom,1,42,10,6594,-70.12,-4382.5
bottom,1,42,11,7322,-70.12,-4382.5
bottom,1,42,12,8050,-70.12,-4382.5
bottom,1,42,13,8778,-70.12,-4382.5
bottom,1,42,14,9506,-70.12,-4382.5
bottom,1,42,15,10234,-70.12,-4382.5
bottom,1,42,16,10962,-70.12,-4382.5
bottom,2,42,1,14060,-70.12,-4382.5
bottom,2,42,2,14788,-70.12,-4382.5
bottom,2,42,3,15516,-70.12,-4382.5
bottom,2,42,4,16244,-70.12,-4382.5
bottom,2,42,5,16972,-70.12,-4382.5
bottom,2,42,6,17700,-70.12,-4382.5
bottom,2,42,7,18428,-70.12,-4382.5
bottom,2,42,8,19156,-70.12,-4382.5
bottom,2,42,9,19884,-70.12,-4382.5
bottom,2,42,10,20612,-70.12,-4382.5
bottom,2,42,11,21340,-70.12,-4382.5
bottom,2,42,12,22068,-70.12,-4382.5
bottom,2,42,13,22796,-70.12,-4382.5
bottom,2,42,14,23524,-70.12,-4382.5
bottom,2,42,15,24252,-70.12,-4382.5
bottom,2,42,16,24980,-70.12,-4382.5
bottom,1,43,1,43,-1.32,-82.5
bottom,1,43,2,771,-1.32,-82.5
bottom,1,43,3,1499,-1.32,-82.5
bottom,1,43,4,2227,-1.32,-82.5
bottom,1,43,5,2955,-1.32,-82.5
bottom,1,43,6,3683,-1.32,-82.5
bottom,1,43,7,4411,-1.32,-82.5
bottom,1,43,8,5139,-1.32,-82.5
bottom,1,43,9,5867,-1.32,-82.5
bottom,1,43,10,6595,-1.32,-82.5
bottom,1,43,11,7323,-1.32,-82.5
bottom,1,43,12,8051,-1.32,-82.5
bottom,1,43,13,8779,-1.32,-82.5
bottom,1,43,14,9507,-1.32,-82.5
bottom,1,43,15,10235,-1.32,-82.5
bottom,1,43,16,10963,-1.32,-82.5
bottom,2,43,1,14061,-1.32,-82.5
bottom,2,43,2,14789,-1.32,-82.5
bottom,2,43,3,15517,-1.32,-82.5
bottom,2,43,4,16245,-1.32,-82.5
bottom,2,43,5,16973,-1.32,-82.5
bottom,2,43,6,17701,-1.32,-82.5
bottom,2,43,7,18429,-1.32,-82.5
bottom,2,43,8,19157,-1.32,-82.5
bottom,2,43,9,19885,-1.32,-82.5
bottom,2,43,10,20613,-1.32,-82.5
bottom,2,43,11,21341,-1.32,-82.5
bottom,2,43,12,22069,-1.32,-82.5
bottom,2,43,13,22797,-1.32,-82.5
bottom,2,43,14,23525,-1.32,-82.5
bottom,2,43,15,24253,-1.32,-82.5
bottom,2,43,16,24981,-1.32,-82.5
bottom,1,44,1,44,-1.21,-75.625
bottom,1,44,2,772,-1.21,-75.625
bottom,1,44,3,1500,-1.21,-75.625
bottom,1,44,4,2228,-1.21,-75.625
bottom,1,44,5,2956,-1.21,-75.625
bottom,1,44,6,3684,-1.21,-75.625
bottom,1,44,7,4412,-1.21,-75.625
bottom,1,44,8,5140,-1.21,-75.625
bottom,1,44,9,5868,-1.21,-75.625
bottom,1,44,10,6596,-1.21,-75.625
bottom,1,44,11,7324,-1.21,-75.625
bottom,1,44,12,8052,-1.21,-75.625
bottom,1,44,13,8780,-1.21,-75.625
bottom,1,44,14,9508,-1.21,-75.625
bottom,1,44,15,10236,-1.21,-75.625
bottom,1,44,16,10964,-1.21,-75.625
bottom,2,44,1,14062,-1.21,-75.625
bottom,2,44,2,14790,-1.21,-75.625
bottom,2,44,3,15518,-1.21,-75.625
bottom,2,44,4,16246,-1.21,-75.625
bottom,2,44,5,16974,-1.21,-75.625
bottom,2,44,6,17702,-1.21,-75.625
bottom,2,44,7,18430,-1.21,-75.625
bottom,2,44,8,19158,-1.21,-75.625
bottom,2,44,9,19886,-1.21,-75.625
bottom,2,44,10,20614,-1.21,-75.625
bottom,2,44,11,21342,-1.21,-75.625
bottom,2,44,12,22070,-1.21,-75.625
bottom,2,44,13,22798,-1.21,-75.625
bottom,2,44,14,23526,-1.21,-75.625
bottom,2,44,15,24254,-1.21,-75.625
bottom,2,44,16,24982,-1.21,-75.625
bottom,1,45,1,45,-1.32,-82.5
bottom,1,45,2,773,-1.32,-82.5
bottom,1,45,3,1501,-1.32,-82.5
bottom,1,45,4,2229,-1.32,-82.5
bottom,1,45,5,2957,-1.32,-82.5
bottom,1,45,6,3685,-1.32,-82.5
bottom,1,45,7,4413,-1.32,-82.5
bottom,1,45,8,5141,-1.32,-82.5
bottom,1,45,9,5869,-1.32,-82.5
bottom,1,45,10,6597,-1.32,-82.5
bottom,1,45,11,7325,-1.32,-82.5
bottom,1,45,12,8053,-1.32,-82.5
bottom,1,45,13,8781,-1.32,-82.5
bottom,1,45,14,9509,-1.32,-82.5
bottom,1,45,15,10237,-1.32,-82.5
bottom,1,45,16,10965,-1.32,-82.5
bottom,2,45,1,14063,-1.32,-82.5
bottom,2,45,2,14791,-1.32,-82.5
bottom,2,45,3,15519,-1.32,-82.5
bottom,2,45,4,16247,-1.32,-82.5
bottom,2,45,5,16975,-1.32,-82.5
