conn_id,source_file,source_line,original_command,master_node,slave_node,dof_label,system,assembly_name,reason,aux_node,rigid_element,joint_element,implementation,penalty_n_per_mm
C10-CONN-00072,apply_finite_gates_and_passages_v2.inp,49858,"CERIG,2000146,10962,UXYZ",2000146,10962,UXYZ,gate,CW1_GATE_03,梁轴 master -> CW1_BOTTOM_PHI50_16 原索 slave；保留截面刚体转动,2029686,2017810,2017811,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00073,apply_finite_gates_and_passages_v2.inp,49859,"CERIG,2000170,11666,UXYZ",2000170,11666,UXYZ,gate,CW1_GATE_03,梁轴 master -> CW1_GANTRY_PHI54_01 原索 slave；保留截面刚体转动,2029687,2017812,2017813,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00074,apply_finite_gates_and_passages_v2.inp,49860,"CERIG,2000171,12061,UXYZ",2000171,12061,UXYZ,gate,CW1_GATE_03,梁轴 master -> CW1_GANTRY_PHI54_02 原索 slave；保留截面刚体转动,2029688,2017814,2017815,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00075,apply_finite_gates_and_passages_v2.inp,49861,"CERIG,2000172,12456,UXYZ",2000172,12456,UXYZ,gate,CW1_GATE_03,梁轴 master -> CW1_GANTRY_PHI54_03 原索 slave；保留截面刚体转动,2029689,2017816,2017817,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00076,apply_finite_gates_and_passages_v2.inp,49862,"CERIG,2000173,12851,UXYZ",2000173,12851,UXYZ,gate,CW1_GATE_03,梁轴 master -> CW1_GANTRY_PHI54_04 原索 slave；保留截面刚体转动,2029690,2017818,2017819,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00077,apply_finite_gates_and_passages_v2.inp,49863,"CERIG,2000174,13246,UXYZ",2000174,13246,UXYZ,gate,CW1_GATE_03,梁轴 master -> CW1_GANTRY_PHI54_05 原索 slave；保留截面刚体转动,2029691,2017820,2017821,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00078,apply_finite_gates_and_passages_v2.inp,49864,"CERIG,2000175,13641,UXYZ",2000175,13641,UXYZ,gate,CW1_GATE_03,梁轴 master -> CW1_GANTRY_PHI54_06 原索 slave；保留截面刚体转动,2029692,2017822,2017823,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00079,apply_finite_gates_and_passages_v2.inp,49865,"CERIG,2000194,2000251,ALL",2000194,2000251,ALL,gate,CW1_GATE_04,left_post 下端焊接中心线偏置：平动+转动,,2017824,,MPC184_TYPE72_DIRECT_ELIMINATION_RIGID_BEAM,
C10-CONN-00080,apply_finite_gates_and_passages_v2.inp,49866,"CERIG,2000233,2000252,ALL",2000233,2000252,ALL,gate,CW1_GATE_04,left_post 上端焊接中心线偏置：平动+转动,,2017825,,MPC184_TYPE72_DIRECT_ELIMINATION_RIGID_BEAM,
C10-CONN-00081,apply_finite_gates_and_passages_v2.inp,49867,"CERIG,2000211,2000254,ALL",2000211,2000254,ALL,gate,CW1_GATE_04,right_post 下端焊接中心线偏置：平动+转动,,2017826,,MPC184_TYPE72_DIRECT_ELIMINATION_RIGID_BEAM,
C10-CONN-00082,apply_finite_gates_and_passages_v2.inp,49868,"CERIG,2000240,2000255,ALL",2000240,2000255,ALL,gate,CW1_GATE_04,right_post 上端焊接中心线偏置：平动+转动,,2017827,,MPC184_TYPE72_DIRECT_ELIMINATION_RIGID_BEAM,
C10-CONN-00083,apply_finite_gates_and_passages_v2.inp,49869,"CERIG,2000195,55,UXYZ",2000195,55,UXYZ,gate,CW1_GATE_04,梁轴 master -> CW1_BOTTOM_PHI50_01 原索 slave；保留截面刚体转动,2029693,2017828,2017829,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00084,apply_finite_gates_and_passages_v2.inp,49870,"CERIG,2000196,783,UXYZ",2000196,783,UXYZ,gate,CW1_GATE_04,梁轴 master -> CW1_BOTTOM_PHI50_02 原索 slave；保留截面刚体转动,2029694,2017830,2017831,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00085,apply_finite_gates_and_passages_v2.inp,49871,"CERIG,2000197,1511,UXYZ",2000197,1511,UXYZ,gate,CW1_GATE_04,梁轴 master -> CW1_BOTTOM_PHI50_03 原索 slave；保留截面刚体转动,2029695,2017832,2017833,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00086,apply_finite_gates_and_passages_v2.inp,49872,"CERIG,2000198,2239,UXYZ",2000198,2239,UXYZ,gate,CW1_GATE_04,梁轴 master -> CW1_BOTTOM_PHI50_04 原索 slave；保留截面刚体转动,2029696,2017834,2017835,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00087,apply_finite_gates_and_passages_v2.inp,49873,"CERIG,2000199,2967,UXYZ",2000199,2967,UXYZ,gate,CW1_GATE_04,梁轴 master -> CW1_BOTTOM_PHI50_05 原索 slave；保留截面刚体转动,2029697,2017836,2017837,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00088,apply_finite_gates_and_passages_v2.inp,49874,"CERIG,2000200,3695,UXYZ",2000200,3695,UXYZ,gate,CW1_GATE_04,梁轴 master -> CW1_BOTTOM_PHI50_06 原索 slave；保留截面刚体转动,2029698,2017838,2017839,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00089,apply_finite_gates_and_passages_v2.inp,49875,"CERIG,2000201,4423,UXYZ",2000201,4423,UXYZ,gate,CW1_GATE_04,梁轴 master -> CW1_BOTTOM_PHI50_07 原索 slave；保留截面刚体转动,2029699,2017840,2017841,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00090,apply_finite_gates_and_passages_v2.inp,49876,"CERIG,2000202,5151,UXYZ",2000202,5151,UXYZ,gate,CW1_GATE_04,梁轴 master -> CW1_BOTTOM_PHI50_08 原索 slave；保留截面刚体转动,2029700,2017842,2017843,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00091,apply_finite_gates_and_passages_v2.inp,49877,"CERIG,2000203,5879,UXYZ",2000203,5879,UXYZ,gate,CW1_GATE_04,梁轴 master -> CW1_BOTTOM_PHI50_09 原索 slave；保留截面刚体转动,2029701,2017844,2017845,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00092,apply_finite_gates_and_passages_v2.inp,49878,"CERIG,2000204,6607,UXYZ",2000204,6607,UXYZ,gate,CW1_GATE_04,梁轴 master -> CW1_BOTTOM_PHI50_10 原索 slave；保留截面刚体转动,2029702,2017846,2017847,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00093,apply_finite_gates_and_passages_v2.inp,49879,"CERIG,2000205,7335,UXYZ",2000205,7335,UXYZ,gate,CW1_GATE_04,梁轴 master -> CW1_BOTTOM_PHI50_11 原索 slave；保留截面刚体转动,2029703,2017848,2017849,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00094,apply_finite_gates_and_passages_v2.inp,49880,"CERIG,2000206,8063,UXYZ",2000206,8063,UXYZ,gate,CW1_GATE_04,梁轴 master -> CW1_BOTTOM_PHI50_12 原索 slave；保留截面刚体转动,2029704,2017850,2017851,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00095,apply_finite_gates_and_passages_v2.inp,49881,"CERIG,2000207,8791,UXYZ",2000207,8791,UXYZ,gate,CW1_GATE_04,梁轴 master -> CW1_BOTTOM_PHI50_13 原索 slave；保留截面刚体转动,2029705,2017852,2017853,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00096,apply_finite_gates_and_passages_v2.inp,49882,"CERIG,2000208,9519,UXYZ",2000208,9519,UXYZ,gate,CW1_GATE_04,梁轴 master -> CW1_BOTTOM_PHI50_14 原索 slave；保留截面刚体转动,2029706,2017854,2017855,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00097,apply_finite_gates_and_passages_v2.inp,49883,"CERIG,2000209,10247,UXYZ",2000209,10247,UXYZ,gate,CW1_GATE_04,梁轴 master -> CW1_BOTTOM_PHI50_15 原索 slave；保留截面刚体转动,2029707,2017856,2017857,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00098,apply_finite_gates_and_passages_v2.inp,49884,"CERIG,2000210,10975,UXYZ",2000210,10975,UXYZ,gate,CW1_GATE_04,梁轴 master -> CW1_BOTTOM_PHI50_16 原索 slave；保留截面刚体转动,2029708,2017858,2017859,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00099,apply_finite_gates_and_passages_v2.inp,49885,"CERIG,2000234,11671,UXYZ",2000234,11671,UXYZ,gate,CW1_GATE_04,梁轴 master -> CW1_GANTRY_PHI54_01 原索 slave；保留截面刚体转动,2029709,2017860,2017861,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00100,apply_finite_gates_and_passages_v2.inp,49886,"CERIG,2000235,12066,UXYZ",2000235,12066,UXYZ,gate,CW1_GATE_04,梁轴 master -> CW1_GANTRY_PHI54_02 原索 slave；保留截面刚体转动,2029710,2017862,2017863,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00101,apply_finite_gates_and_passages_v2.inp,49887,"CERIG,2000236,12461,UXYZ",2000236,12461,UXYZ,gate,CW1_GATE_04,梁轴 master -> CW1_GANTRY_PHI54_03 原索 slave；保留截面刚体转动,2029711,2017864,2017865,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00102,apply_finite_gates_and_passages_v2.inp,49888,"CERIG,2000237,12856,UXYZ",2000237,12856,UXYZ,gate,CW1_GATE_04,梁轴 master -> CW1_GANTRY_PHI54_04 原索 slave；保留截面刚体转动,2029712,2017866,2017867,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00103,apply_finite_gates_and_passages_v2.inp,49889,"CERIG,2000238,13251,UXYZ",2000238,13251,UXYZ,gate,CW1_GATE_04,梁轴 master -> CW1_GANTRY_PHI54_05 原索 slave；保留截面刚体转动,2029713,2017868,2017869,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00104,apply_finite_gates_and_passages_v2.inp,49890,"CERIG,2000239,13646,UXYZ",2000239,13646,UXYZ,gate,CW1_GATE_04,梁轴 master -> CW1_GANTRY_PHI54_06 原索 slave；保留截面刚体转动,2029714,2017870,2017871,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00105,apply_finite_gates_and_passages_v2.inp,49891,"CERIG,2000258,2000315,ALL",2000258,2000315,ALL,gate,CW1_GATE_05,left_post 下端焊接中心线偏置：平动+转动,,2017872,,MPC184_TYPE72_DIRECT_ELIMINATION_RIGID_BEAM,
C10-CONN-00106,apply_finite_gates_and_passages_v2.inp,49892,"CERIG,2000297,2000316,ALL",2000297,2000316,ALL,gate,CW1_GATE_05,left_post 上端焊接中心线偏置：平动+转动,,2017873,,MPC184_TYPE72_DIRECT_ELIMINATION_RIGID_BEAM,
C10-CONN-00107,apply_finite_gates_and_passages_v2.inp,49893,"CERIG,2000275,2000318,ALL",2000275,2000318,ALL,gate,CW1_GATE_05,right_post 下端焊接中心线偏置：平动+转动,,2017874,,MPC184_TYPE72_DIRECT_ELIMINATION_RIGID_BEAM,
C10-CONN-00108,apply_finite_gates_and_passages_v2.inp,49894,"CERIG,2000304,2000319,ALL",2000304,2000319,ALL,gate,CW1_GATE_05,right_post 上端焊接中心线偏置：平动+转动,,2017875,,MPC184_TYPE72_DIRECT_ELIMINATION_RIGID_BEAM,
C10-CONN-00109,apply_finite_gates_and_passages_v2.inp,49895,"CERIG,2000259,68,UXYZ",2000259,68,UXYZ,gate,CW1_GATE_05,梁轴 master -> CW1_BOTTOM_PHI50_01 原索 slave；保留截面刚体转动,2029715,2017876,2017877,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00110,apply_finite_gates_and_passages_v2.inp,49896,"CERIG,2000260,796,UXYZ",2000260,796,UXYZ,gate,CW1_GATE_05,梁轴 master -> CW1_BOTTOM_PHI50_02 原索 slave；保留截面刚体转动,2029716,2017878,2017879,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00111,apply_finite_gates_and_passages_v2.inp,49897,"CERIG,2000261,1524,UXYZ",2000261,1524,UXYZ,gate,CW1_GATE_05,梁轴 master -> CW1_BOTTOM_PHI50_03 原索 slave；保留截面刚体转动,2029717,2017880,2017881,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00112,apply_finite_gates_and_passages_v2.inp,49898,"CERIG,2000262,2252,UXYZ",2000262,2252,UXYZ,gate,CW1_GATE_05,梁轴 master -> CW1_BOTTOM_PHI50_04 原索 slave；保留截面刚体转动,2029718,2017882,2017883,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00113,apply_finite_gates_and_passages_v2.inp,49899,"CERIG,2000263,2980,UXYZ",2000263,2980,UXYZ,gate,CW1_GATE_05,梁轴 master -> CW1_BOTTOM_PHI50_05 原索 slave；保留截面刚体转动,2029719,2017884,2017885,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00114,apply_finite_gates_and_passages_v2.inp,49900,"CERIG,2000264,3708,UXYZ",2000264,3708,UXYZ,gate,CW1_GATE_05,梁轴 master -> CW1_BOTTOM_PHI50_06 原索 slave；保留截面刚体转动,2029720,2017886,2017887,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00115,apply_finite_gates_and_passages_v2.inp,49901,"CERIG,2000265,4436,UXYZ",2000265,4436,UXYZ,gate,CW1_GATE_05,梁轴 master -> CW1_BOTTOM_PHI50_07 原索 slave；保留截面刚体转动,2029721,2017888,2017889,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00116,apply_finite_gates_and_passages_v2.inp,49902,"CERIG,2000266,5164,UXYZ",2000266,5164,UXYZ,gate,CW1_GATE_05,梁轴 master -> CW1_BOTTOM_PHI50_08 原索 slave；保留截面刚体转动,2029722,2017890,2017891,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00117,apply_finite_gates_and_passages_v2.inp,49903,"CERIG,2000267,5892,UXYZ",2000267,5892,UXYZ,gate,CW1_GATE_05,梁轴 master -> CW1_BOTTOM_PHI50_09 原索 slave；保留截面刚体转动,2029723,2017892,2017893,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00118,apply_finite_gates_and_passages_v2.inp,49904,"CERIG,2000268,6620,UXYZ",2000268,6620,UXYZ,gate,CW1_GATE_05,梁轴 master -> CW1_BOTTOM_PHI50_10 原索 slave；保留截面刚体转动,2029724,2017894,2017895,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00119,apply_finite_gates_and_passages_v2.inp,49905,"CERIG,2000269,7348,UXYZ",2000269,7348,UXYZ,gate,CW1_GATE_05,梁轴 master -> CW1_BOTTOM_PHI50_11 原索 slave；保留截面刚体转动,2029725,2017896,2017897,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00120,apply_finite_gates_and_passages_v2.inp,49906,"CERIG,2000270,8076,UXYZ",2000270,8076,UXYZ,gate,CW1_GATE_05,梁轴 master -> CW1_BOTTOM_PHI50_12 原索 slave；保留截面刚体转动,2029726,2017898,2017899,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00121,apply_finite_gates_and_passages_v2.inp,49907,"CERIG,2000271,8804,UXYZ",2000271,8804,UXYZ,gate,CW1_GATE_05,梁轴 master -> CW1_BOTTOM_PHI50_13 原索 slave；保留截面刚体转动,2029727,2017900,2017901,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00122,apply_finite_gates_and_passages_v2.inp,49908,"CERIG,2000272,9532,UXYZ",2000272,9532,UXYZ,gate,CW1_GATE_05,梁轴 master -> CW1_BOTTOM_PHI50_14 原索 slave；保留截面刚体转动,2029728,2017902,2017903,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00123,apply_finite_gates_and_passages_v2.inp,49909,"CERIG,2000273,10260,UXYZ",2000273,10260,UXYZ,gate,CW1_GATE_05,梁轴 master -> CW1_BOTTOM_PHI50_15 原索 slave；保留截面刚体转动,2029729,2017904,2017905,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00124,apply_finite_gates_and_passages_v2.inp,49910,"CERIG,2000274,10988,UXYZ",2000274,10988,UXYZ,gate,CW1_GATE_05,梁轴 master -> CW1_BOTTOM_PHI50_16 原索 slave；保留截面刚体转动,2029730,2017906,2017907,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00125,apply_finite_gates_and_passages_v2.inp,49911,"CERIG,2000298,11676,UXYZ",2000298,11676,UXYZ,gate,CW1_GATE_05,梁轴 master -> CW1_GANTRY_PHI54_01 原索 slave；保留截面刚体转动,2029731,2017908,2017909,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00126,apply_finite_gates_and_passages_v2.inp,49912,"CERIG,2000299,12071,UXYZ",2000299,12071,UXYZ,gate,CW1_GATE_05,梁轴 master -> CW1_GANTRY_PHI54_02 原索 slave；保留截面刚体转动,2029732,2017910,2017911,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00127,apply_finite_gates_and_passages_v2.inp,49913,"CERIG,2000300,12466,UXYZ",2000300,12466,UXYZ,gate,CW1_GATE_05,梁轴 master -> CW1_GANTRY_PHI54_03 原索 slave；保留截面刚体转动,2029733,2017912,2017913,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00128,apply_finite_gates_and_passages_v2.inp,49914,"CERIG,2000301,12861,UXYZ",2000301,12861,UXYZ,gate,CW1_GATE_05,梁轴 master -> CW1_GANTRY_PHI54_04 原索 slave；保留截面刚体转动,2029734,2017914,2017915,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00129,apply_finite_gates_and_passages_v2.inp,49915,"CERIG,2000302,13256,UXYZ",2000302,13256,UXYZ,gate,CW1_GATE_05,梁轴 master -> CW1_GANTRY_PHI54_05 原索 slave；保留截面刚体转动,2029735,2017916,2017917,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00130,apply_finite_gates_and_passages_v2.inp,49916,"CERIG,2000303,13651,UXYZ",2000303,13651,UXYZ,gate,CW1_GATE_05,梁轴 master -> CW1_GANTRY_PHI54_06 原索 slave；保留截面刚体转动,2029736,2017918,2017919,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00131,apply_finite_gates_and_passages_v2.inp,49917,"CERIG,2000322,2000379,ALL",2000322,2000379,ALL,gate,CW1_GATE_06,left_post 下端焊接中心线偏置：平动+转动,,2017920,,MPC184_TYPE72_DIRECT_ELIMINATION_RIGID_BEAM,
C10-CONN-00132,apply_finite_gates_and_passages_v2.inp,49918,"CERIG,2000361,2000380,ALL",2000361,2000380,ALL,gate,CW1_GATE_06,left_post 上端焊接中心线偏置：平动+转动,,2017921,,MPC184_TYPE72_DIRECT_ELIMINATION_RIGID_BEAM,
C10-CONN-00133,apply_finite_gates_and_passages_v2.inp,49919,"CERIG,2000339,2000382,ALL",2000339,2000382,ALL,gate,CW1_GATE_06,right_post 下端焊接中心线偏置：平动+转动,,2017922,,MPC184_TYPE72_DIRECT_ELIMINATION_RIGID_BEAM,
C10-CONN-00134,apply_finite_gates_and_passages_v2.inp,49920,"CERIG,2000368,2000383,ALL",2000368,2000383,ALL,gate,CW1_GATE_06,right_post 上端焊接中心线偏置：平动+转动,,2017923,,MPC184_TYPE72_DIRECT_ELIMINATION_RIGID_BEAM,
C10-CONN-00135,apply_finite_gates_and_passages_v2.inp,49921,"CERIG,2000323,81,UXYZ",2000323,81,UXYZ,gate,CW1_GATE_06,梁轴 master -> CW1_BOTTOM_PHI50_01 原索 slave；保留截面刚体转动,2029737,2017924,2017925,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00136,apply_finite_gates_and_passages_v2.inp,49922,"CERIG,2000324,809,UXYZ",2000324,809,UXYZ,gate,CW1_GATE_06,梁轴 master -> CW1_BOTTOM_PHI50_02 原索 slave；保留截面刚体转动,2029738,2017926,2017927,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00137,apply_finite_gates_and_passages_v2.inp,49923,"CERIG,2000325,1537,UXYZ",2000325,1537,UXYZ,gate,CW1_GATE_06,梁轴 master -> CW1_BOTTOM_PHI50_03 原索 slave；保留截面刚体转动,2029739,2017928,2017929,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00138,apply_finite_gates_and_passages_v2.inp,49924,"CERIG,2000326,2265,UXYZ",2000326,2265,UXYZ,gate,CW1_GATE_06,梁轴 master -> CW1_BOTTOM_PHI50_04 原索 slave；保留截面刚体转动,2029740,2017930,2017931,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00139,apply_finite_gates_and_passages_v2.inp,49925,"CERIG,2000327,2993,UXYZ",2000327,2993,UXYZ,gate,CW1_GATE_06,梁轴 master -> CW1_BOTTOM_PHI50_05 原索 slave；保留截面刚体转动,2029741,2017932,2017933,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00140,apply_finite_gates_and_passages_v2.inp,49926,"CERIG,2000328,3721,UXYZ",2000328,3721,UXYZ,gate,CW1_GATE_06,梁轴 master -> CW1_BOTTOM_PHI50_06 原索 slave；保留截面刚体转动,2029742,2017934,2017935,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00141,apply_finite_gates_and_passages_v2.inp,49927,"CERIG,2000329,4449,UXYZ",2000329,4449,UXYZ,gate,CW1_GATE_06,梁轴 master -> CW1_BOTTOM_PHI50_07 原索 slave；保留截面刚体转动,2029743,2017936,2017937,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00142,apply_finite_gates_and_passages_v2.inp,49928,"CERIG,2000330,5177,UXYZ",2000330,5177,UXYZ,gate,CW1_GATE_06,梁轴 master -> CW1_BOTTOM_PHI50_08 原索 slave；保留截面刚体转动,2029744,2017938,2017939,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00143,apply_finite_gates_and_passages_v2.inp,49929,"CERIG,2000331,5905,UXYZ",2000331,5905,UXYZ,gate,CW1_GATE_06,梁轴 master -> CW1_BOTTOM_PHI50_09 原索 slave；保留截面刚体转动,2029745,2017940,2017941,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
C10-CONN-00144,apply_finite_gates_and_passages_v2.inp,49930,"CERIG,2000332,6633,UXYZ",2000332,6633,UXYZ,gate,CW1_GATE_06,梁轴 master -> CW1_BOTTOM_PHI50_10 原索 slave；保留截面刚体转动,2029746,2017942,2017943,MPC184_TYPE72_OFFSET_RIGID_BEAM_PLUS_TYPE73_COINCIDENT_UXYZ_PENALTY_JOINT,50000000000
