passage_index,passage_id,span,gate_index,catwalk,subsystem,mct_node,rope_index,ansys_node,mass21_element_id,component_id,component_name,component_quantity_at_station,component_weight_kn_per_catwalk_station,distribution_node_count,component_weight_kn_at_node,component_mass_tonne_at_node,allocation_note
9,H09,main_span,29,1,bottom,283,13,9019,508583,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,1,bottom,283,13,9019,508583,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,1,bottom,283,13,9019,508583,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,1,bottom,283,14,9747,509276,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,1,bottom,283,14,9747,509276,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,1,bottom,283,14,9747,509276,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,1,bottom,283,15,10475,509969,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,1,bottom,283,15,10475,509969,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,1,bottom,283,15,10475,509969,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,1,bottom,283,16,11203,510662,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,1,bottom,283,16,11203,510662,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,1,bottom,283,16,11203,510662,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,1,gate,1158,1,11806,511116,cross_passage_tri_gate,横通道三角门架,1,12.36,6,2.06,0.21007546400163168,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,1,gate,1158,1,11806,511116,guide_roller,门架导轮组,1,9.196,6,1.5326666666666666,0.15629886464069617,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,1,gate,1158,2,12201,511187,cross_passage_tri_gate,横通道三角门架,1,12.36,6,2.06,0.21007546400163168,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,1,gate,1158,2,12201,511187,guide_roller,门架导轮组,1,9.196,6,1.5326666666666666,0.15629886464069617,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,1,gate,1158,3,12596,511258,cross_passage_tri_gate,横通道三角门架,1,12.36,6,2.06,0.21007546400163168,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,1,gate,1158,3,12596,511258,guide_roller,门架导轮组,1,9.196,6,1.5326666666666666,0.15629886464069617,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,1,gate,1158,4,12991,511329,cross_passage_tri_gate,横通道三角门架,1,12.36,6,2.06,0.21007546400163168,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,1,gate,1158,4,12991,511329,guide_roller,门架导轮组,1,9.196,6,1.5326666666666666,0.15629886464069617,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,1,gate,1158,5,13386,511400,cross_passage_tri_gate,横通道三角门架,1,12.36,6,2.06,0.21007546400163168,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,1,gate,1158,5,13386,511400,guide_roller,门架导轮组,1,9.196,6,1.5326666666666666,0.15629886464069617,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,1,gate,1158,6,13781,511471,cross_passage_tri_gate,横通道三角门架,1,12.36,6,2.06,0.21007546400163168,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,1,gate,1158,6,13781,511471,guide_roller,门架导轮组,1,9.196,6,1.5326666666666666,0.15629886464069617,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,1,14301,511781,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,1,14301,511781,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,1,14301,511781,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,2,15029,512474,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,2,15029,512474,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,2,15029,512474,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,3,15757,513167,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,3,15757,513167,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,3,15757,513167,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,4,16485,513860,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,4,16485,513860,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,4,16485,513860,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,5,17213,514553,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,5,17213,514553,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,5,17213,514553,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,6,17941,515246,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,6,17941,515246,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,6,17941,515246,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,7,18669,515939,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,7,18669,515939,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,7,18669,515939,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,8,19397,516632,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,8,19397,516632,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,8,19397,516632,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,9,20125,517325,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,9,20125,517325,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,9,20125,517325,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,10,20853,518018,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,10,20853,518018,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,10,20853,518018,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,11,21581,518711,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,11,21581,518711,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,11,21581,518711,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,12,22309,519404,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,12,22309,519404,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,12,22309,519404,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,13,23037,520097,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,13,23037,520097,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,13,23037,520097,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,14,23765,520790,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,14,23765,520790,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,14,23765,520790,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,15,24493,521483,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,15,24493,521483,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,15,24493,521483,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,16,25221,522176,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,16,25221,522176,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,bottom,283,16,25221,522176,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,gate,1158,1,25824,522630,cross_passage_tri_gate,横通道三角门架,1,12.36,6,2.06,0.21007546400163168,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,gate,1158,1,25824,522630,guide_roller,门架导轮组,1,9.196,6,1.5326666666666666,0.15629886464069617,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,gate,1158,2,26219,522701,cross_passage_tri_gate,横通道三角门架,1,12.36,6,2.06,0.21007546400163168,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,gate,1158,2,26219,522701,guide_roller,门架导轮组,1,9.196,6,1.5326666666666666,0.15629886464069617,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,gate,1158,3,26614,522772,cross_passage_tri_gate,横通道三角门架,1,12.36,6,2.06,0.21007546400163168,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,gate,1158,3,26614,522772,guide_roller,门架导轮组,1,9.196,6,1.5326666666666666,0.15629886464069617,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,gate,1158,4,27009,522843,cross_passage_tri_gate,横通道三角门架,1,12.36,6,2.06,0.21007546400163168,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,gate,1158,4,27009,522843,guide_roller,门架导轮组,1,9.196,6,1.5326666666666666,0.15629886464069617,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,gate,1158,5,27404,522914,cross_passage_tri_gate,横通道三角门架,1,12.36,6,2.06,0.21007546400163168,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,gate,1158,5,27404,522914,guide_roller,门架导轮组,1,9.196,6,1.5326666666666666,0.15629886464069617,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,gate,1158,6,27799,522985,cross_passage_tri_gate,横通道三角门架,1,12.36,6,2.06,0.21007546400163168,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
9,H09,main_span,29,2,gate,1158,6,27799,522985,guide_roller,门架导轮组,1,9.196,6,1.5326666666666666,0.15629886464069617,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
10,H10,main_span,32,1,bottom,302,1,302,500286,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
10,H10,main_span,32,1,bottom,302,1,302,500286,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
10,H10,main_span,32,1,bottom,302,1,302,500286,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
10,H10,main_span,32,1,bottom,302,1,302,500286,pws_roller,PWS滚筒组,1,1.21,16,0.075625,0.007712115031613298,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
10,H10,main_span,32,1,bottom,302,1,302,500286,large_crossbeam,大横梁,1,1.32,16,0.0825,0.0084132163981236,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
10,H10,main_span,32,1,bottom,302,2,1030,500979,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
10,H10,main_span,32,1,bottom,302,2,1030,500979,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
10,H10,main_span,32,1,bottom,302,2,1030,500979,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
10,H10,main_span,32,1,bottom,302,2,1030,500979,pws_roller,PWS滚筒组,1,1.21,16,0.075625,0.007712115031613298,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
10,H10,main_span,32,1,bottom,302,2,1030,500979,large_crossbeam,大横梁,1,1.32,16,0.0825,0.0084132163981236,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
10,H10,main_span,32,1,bottom,302,3,1758,501672,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
10,H10,main_span,32,1,bottom,302,3,1758,501672,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
10,H10,main_span,32,1,bottom,302,3,1758,501672,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
10,H10,main_span,32,1,bottom,302,3,1758,501672,pws_roller,PWS滚筒组,1,1.21,16,0.075625,0.007712115031613298,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
10,H10,main_span,32,1,bottom,302,3,1758,501672,large_crossbeam,大横梁,1,1.32,16,0.0825,0.0084132163981236,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
10,H10,main_span,32,1,bottom,302,4,2486,502365,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
10,H10,main_span,32,1,bottom,302,4,2486,502365,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
10,H10,main_span,32,1,bottom,302,4,2486,502365,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
10,H10,main_span,32,1,bottom,302,4,2486,502365,pws_roller,PWS滚筒组,1,1.21,16,0.075625,0.007712115031613298,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
10,H10,main_span,32,1,bottom,302,4,2486,502365,large_crossbeam,大横梁,1,1.32,16,0.0825,0.0084132163981236,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
10,H10,main_span,32,1,bottom,302,5,3214,503058,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
10,H10,main_span,32,1,bottom,302,5,3214,503058,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
10,H10,main_span,32,1,bottom,302,5,3214,503058,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
10,H10,main_span,32,1,bottom,302,5,3214,503058,pws_roller,PWS滚筒组,1,1.21,16,0.075625,0.007712115031613298,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
10,H10,main_span,32,1,bottom,302,5,3214,503058,large_crossbeam,大横梁,1,1.32,16,0.0825,0.0084132163981236,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
10,H10,main_span,32,1,bottom,302,6,3942,503751,cross_passage_half,横向通道（每幅计1/2）,1,49.69,16,3.105625,0.3167066081990618,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
10,H10,main_span,32,1,bottom,302,6,3942,503751,main_cable_restrainer,主缆抑位器,1,14.72,16,0.92,0.09382011013665104,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
10,H10,main_span,32,1,bottom,302,6,3942,503751,gate_bottom_beam,猫道门架下横梁,1,3.18,16,0.19875,0.020268203140934124,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
10,H10,main_span,32,1,bottom,302,6,3942,503751,pws_roller,PWS滚筒组,1,1.21,16,0.075625,0.007712115031613298,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
10,H10,main_span,32,1,bottom,302,6,3942,503751,large_crossbeam,大横梁,1,1.32,16,0.0825,0.0084132163981236,当前MASS21只保存组合质量；本行是按权威分项/物理索数等分得到的可迁移份额，不是现有独立MASS21单元。
