archive_path,source_path,bytes,sha256,role
B00_0-0.35Hz_59阶交付/05_振型向量/转角/mode_38_rotations.txt,D:\张靖皋大桥\03_猫道动力分析\附件2-3全模态精确对齐_V2.0\ultra_runs\B00_LEGACY_COMPLETE_20260715T111105670409Z\solver\mode_38_rotations.txt,7495944,db7597683dc16696596ba5ce64783a47e286941291b0f275f8c0f0cf31331ffb,全有结果节点转角 PRNSOL
B00_0-0.35Hz_59阶交付/05_振型向量/转角/mode_39_rotations.txt,D:\张靖皋大桥\03_猫道动力分析\附件2-3全模态精确对齐_V2.0\ultra_runs\B00_LEGACY_COMPLETE_20260715T111105670409Z\solver\mode_39_rotations.txt,7495944,193a6ed27212b7566e88ef14134946f0df26916e940ee2117eedd4c34279dbbf,全有结果节点转角 PRNSOL
B00_0-0.35Hz_59阶交付/05_振型向量/转角/mode_40_rotations.txt,D:\张靖皋大桥\03_猫道动力分析\附件2-3全模态精确对齐_V2.0\ultra_runs\B00_LEGACY_COMPLETE_20260715T111105670409Z\solver\mode_40_rotations.txt,7495944,8a0b973749eaf1cdef755f301b51ddc7a41b6e27b3847b682f515de337ffef85,全有结果节点转角 PRNSOL
B00_0-0.35Hz_59阶交付/05_振型向量/转角/mode_41_rotations.txt,D:\张靖皋大桥\03_猫道动力分析\附件2-3全模态精确对齐_V2.0\ultra_runs\B00_LEGACY_COMPLETE_20260715T111105670409Z\solver\mode_41_rotations.txt,7495944,2f208c0df085ea750a7762319d1fdba06d980b4d86973b95fd799b6170095f73,全有结果节点转角 PRNSOL
B00_0-0.35Hz_59阶交付/05_振型向量/转角/mode_42_rotations.txt,D:\张靖皋大桥\03_猫道动力分析\附件2-3全模态精确对齐_V2.0\ultra_runs\B00_LEGACY_COMPLETE_20260715T111105670409Z\solver\mode_42_rotations.txt,7495944,282b3a7f6499c15b7a9a86ba4fb1927f3b6167499655c2d56c94947af19d515d,全有结果节点转角 PRNSOL
B00_0-0.35Hz_59阶交付/05_振型向量/转角/mode_43_rotations.txt,D:\张靖皋大桥\03_猫道动力分析\附件2-3全模态精确对齐_V2.0\ultra_runs\B00_LEGACY_COMPLETE_20260715T111105670409Z\solver\mode_43_rotations.txt,7495944,689aee01fe73ac4e288756d467865808e7b84669b94ed563cc36a1bace1340e2,全有结果节点转角 PRNSOL
B00_0-0.35Hz_59阶交付/05_振型向量/转角/mode_44_rotations.txt,D:\张靖皋大桥\03_猫道动力分析\附件2-3全模态精确对齐_V2.0\ultra_runs\B00_LEGACY_COMPLETE_20260715T111105670409Z\solver\mode_44_rotations.txt,7495944,8c457acff01a03c3992606ee1c3a7b3a38dbda22a496030ad0b86dd12520365e,全有结果节点转角 PRNSOL
B00_0-0.35Hz_59阶交付/05_振型向量/转角/mode_45_rotations.txt,D:\张靖皋大桥\03_猫道动力分析\附件2-3全模态精确对齐_V2.0\ultra_runs\B00_LEGACY_COMPLETE_20260715T111105670409Z\solver\mode_45_rotations.txt,7495944,3e3a6d2e44b1e6e5d5de59ad06a6a4f14cbeffddd20c401cc7ae58d2992de196,全有结果节点转角 PRNSOL
B00_0-0.35Hz_59阶交付/05_振型向量/转角/mode_46_rotations.txt,D:\张靖皋大桥\03_猫道动力分析\附件2-3全模态精确对齐_V2.0\ultra_runs\B00_LEGACY_COMPLETE_20260715T111105670409Z\solver\mode_46_rotations.txt,7495944,5a1d0d61a09f02b35f2efc47d7a38b5f170512012d70147d0f53e965acdbdff4,全有结果节点转角 PRNSOL
B00_0-0.35Hz_59阶交付/05_振型向量/转角/mode_47_rotations.txt,D:\张靖皋大桥\03_猫道动力分析\附件2-3全模态精确对齐_V2.0\ultra_runs\B00_LEGACY_COMPLETE_20260715T111105670409Z\solver\mode_47_rotations.txt,7495944,ad1b4e000d73b0ee397a198ff367dca988a8e5510df6c9ca882eb4eda9a3c713,全有结果节点转角 PRNSOL
B00_0-0.35Hz_59阶交付/05_振型向量/转角/mode_48_rotations.txt,D:\张靖皋大桥\03_猫道动力分析\附件2-3全模态精确对齐_V2.0\ultra_runs\B00_LEGACY_COMPLETE_20260715T111105670409Z\solver\mode_48_rotations.txt,7495944,971510f7063955232935c3ba68102147210d8a79c90a14f1374e9062a733f9f9,全有结果节点转角 PRNSOL
B00_0-0.35Hz_59阶交付/05_振型向量/转角/mode_49_rotations.txt,D:\张靖皋大桥\03_猫道动力分析\附件2-3全模态精确对齐_V2.0\ultra_runs\B00_LEGACY_COMPLETE_20260715T111105670409Z\solver\mode_49_rotations.txt,7495944,d3160f22f5faefee2362dfddf07fbba4cda0b145bc59c1bcd093ae2dff2cad6c,全有结果节点转角 PRNSOL
B00_0-0.35Hz_59阶交付/05_振型向量/转角/mode_50_rotations.txt,D:\张靖皋大桥\03_猫道动力分析\附件2-3全模态精确对齐_V2.0\ultra_runs\B00_LEGACY_COMPLETE_20260715T111105670409Z\solver\mode_50_rotations.txt,7495944,80157744d747da8c40f322efdac3fd08b82360ab06b06663c4bf0e0b39841c32,全有结果节点转角 PRNSOL
B00_0-0.35Hz_59阶交付/05_振型向量/转角/mode_51_rotations.txt,D:\张靖皋大桥\03_猫道动力分析\附件2-3全模态精确对齐_V2.0\ultra_runs\B00_LEGACY_COMPLETE_20260715T111105670409Z\solver\mode_51_rotations.txt,7495944,44e598a5a3bfa6abd8f5f7db08ab77a9aa6e5ef1a0477f8a0264ffb612f811f4,全有结果节点转角 PRNSOL
B00_0-0.35Hz_59阶交付/05_振型向量/转角/mode_52_rotations.txt,D:\张靖皋大桥\03_猫道动力分析\附件2-3全模态精确对齐_V2.0\ultra_runs\B00_LEGACY_COMPLETE_20260715T111105670409Z\solver\mode_52_rotations.txt,7495944,b92c8279a1d2b2e7366c6142e8ca749652940f7d0e5cdef11d74e7074c0e07fc,全有结果节点转角 PRNSOL
B00_0-0.35Hz_59阶交付/05_振型向量/转角/mode_53_rotations.txt,D:\张靖皋大桥\03_猫道动力分析\附件2-3全模态精确对齐_V2.0\ultra_runs\B00_LEGACY_COMPLETE_20260715T111105670409Z\solver\mode_53_rotations.txt,7495944,8560a83919dc72f204d60dd0f967d665be86c6cef10b468202b910a0cc44606a,全有结果节点转角 PRNSOL
B00_0-0.35Hz_59阶交付/05_振型向量/转角/mode_54_rotations.txt,D:\张靖皋大桥\03_猫道动力分析\附件2-3全模态精确对齐_V2.0\ultra_runs\B00_LEGACY_COMPLETE_20260715T111105670409Z\solver\mode_54_rotations.txt,7495944,abe652641bd859665d5e15318452c827811d36774c75b251e0e74ef529367286,全有结果节点转角 PRNSOL
B00_0-0.35Hz_59阶交付/05_振型向量/转角/mode_55_rotations.txt,D:\张靖皋大桥\03_猫道动力分析\附件2-3全模态精确对齐_V2.0\ultra_runs\B00_LEGACY_COMPLETE_20260715T111105670409Z\solver\mode_55_rotations.txt,7495944,d788569cf22c75b7b71459ff2146b52bdb2e785d8809dca67161a94ed94a166b,全有结果节点转角 PRNSOL
B00_0-0.35Hz_59阶交付/05_振型向量/转角/mode_56_rotations.txt,D:\张靖皋大桥\03_猫道动力分析\附件2-3全模态精确对齐_V2.0\ultra_runs\B00_LEGACY_COMPLETE_20260715T111105670409Z\solver\mode_56_rotations.txt,7495944,6f7a3ca2ce71fc103a60a0064f93dd03e4510c375175eb7fd2a9808033cadbea,全有结果节点转角 PRNSOL
B00_0-0.35Hz_59阶交付/05_振型向量/转角/mode_57_rotations.txt,D:\张靖皋大桥\03_猫道动力分析\附件2-3全模态精确对齐_V2.0\ultra_runs\B00_LEGACY_COMPLETE_20260715T111105670409Z\solver\mode_57_rotations.txt,7495944,51f207353d0e27f82b6e7e89f3c55973d50e52784e9139372e34bcca2a7196b1,全有结果节点转角 PRNSOL
B00_0-0.35Hz_59阶交付/05_振型向量/转角/mode_58_rotations.txt,D:\张靖皋大桥\03_猫道动力分析\附件2-3全模态精确对齐_V2.0\ultra_runs\B00_LEGACY_COMPLETE_20260715T111105670409Z\solver\mode_58_rotations.txt,7495944,02bcc7cffd8526bf7178fcb815ae1c452f05b272d646855e4e8c2ae1f01ddb2e,全有结果节点转角 PRNSOL
B00_0-0.35Hz_59阶交付/05_振型向量/转角/mode_59_rotations.txt,D:\张靖皋大桥\03_猫道动力分析\附件2-3全模态精确对齐_V2.0\ultra_runs\B00_LEGACY_COMPLETE_20260715T111105670409Z\solver\mode_59_rotations.txt,7495944,104e252c1060f73c39e75697cabf17581c6f47d779a816de516cdafe9826cb4c,全有结果节点转角 PRNSOL
B00_0-0.35Hz_59阶交付/06_谱系与历史状态/manifest.json,D:\张靖皋大桥\03_猫道动力分析\附件2-3全模态精确对齐_V2.0\ultra_runs\B00_LEGACY_COMPLETE_20260715T111105670409Z\manifest.json,14880,a66b5f2ff3df54506a203296650f285c41ad36080539c1d58c8cba6c8e950a92,原 run 谱系或准备期历史状态
B00_0-0.35Hz_59阶交付/06_谱系与历史状态/B00_status.json,D:\张靖皋大桥\03_猫道动力分析\附件2-3全模态精确对齐_V2.0\ultra_runs\B00_LEGACY_COMPLETE_20260715T111105670409Z\B00_status.json,494,bb102842a9aa606a3d79307bd6d4707c47cbb3391deafa5a4ce34bc12bd5de9e,原 run 谱系或准备期历史状态
B00_0-0.35Hz_59阶交付/06_谱系与历史状态/artifact_hashes.sha256,D:\张靖皋大桥\03_猫道动力分析\附件2-3全模态精确对齐_V2.0\ultra_runs\B00_LEGACY_COMPLETE_20260715T111105670409Z\artifact_hashes.sha256,3600,3a9ed531a9d2bd94f866f54bd9c83788fdae89a45ee21df8e05f7b9d245138ac,原 run 谱系或准备期历史状态
B00_0-0.35Hz_59阶交付/06_谱系与历史状态/source_hashes.sha256,D:\张靖皋大桥\03_猫道动力分析\附件2-3全模态精确对齐_V2.0\ultra_runs\B00_LEGACY_COMPLETE_20260715T111105670409Z\source_hashes.sha256,7722,c2ecc7a0fd9e0400362988df9762e5b86709814f9d4bd1f449683bf4df33fe75,原 run 谱系或准备期历史状态
B00_0-0.35Hz_59阶交付/06_谱系与历史状态/launch_command.txt,D:\张靖皋大桥\03_猫道动力分析\附件2-3全模态精确对齐_V2.0\ultra_runs\B00_LEGACY_COMPLETE_20260715T111105670409Z\launch_command.txt,1012,bebb747967c45ef89581a2fc818c214032588e850987dd4eec29562946ca9185,原 run 谱系或准备期历史状态
B00_0-0.35Hz_59阶交付/06_谱系与历史状态/result_packet.md,D:\张靖皋大桥\03_猫道动力分析\附件2-3全模态精确对齐_V2.0\ultra_runs\B00_LEGACY_COMPLETE_20260715T111105670409Z\result_packet.md,787,9faadcb4cec5d67dbade1c62e2f24dbbbf73213db5751a225476a903437e8f25,原 run 谱系或准备期历史状态
B00_0-0.35Hz_59阶交付/06_谱系与历史状态/qa/preflight.json,D:\张靖皋大桥\03_猫道动力分析\附件2-3全模态精确对齐_V2.0\ultra_runs\B00_LEGACY_COMPLETE_20260715T111105670409Z\qa\preflight.json,4257,70348b661e9a571a5cd22248d36a7337fbccf4e05ae445b256fa58abe20646f7,准备期 QA 历史证据
B00_0-0.35Hz_59阶交付/06_谱系与历史状态/qa/field_dictionary.md,D:\张靖皋大桥\03_猫道动力分析\附件2-3全模态精确对齐_V2.0\ultra_runs\B00_LEGACY_COMPLETE_20260715T111105670409Z\qa\field_dictionary.md,4585,ca2edd9d3a7fd3acb93eb2b65428a614df726cdebbbbe6c81f4098537dcce679,准备期 QA 历史证据
B00_0-0.35Hz_59阶交付/00_说明/README.md,D:\张靖皋大桥\03_猫道动力分析\附件2-3全模态精确对齐_V2.0\ultra_runs\B00_LEGACY_COMPLETE_20260715T111105670409Z\delivery_59mode_20260715\README.md,2493,037e2bedec7b3a93d449b4074076180c08aa642475815be6030409ca17c954b0,交付包入口说明
B00_0-0.35Hz_59阶交付/00_说明/未对齐项与修正.md,D:\张靖皋大桥\03_猫道动力分析\附件2-3全模态精确对齐_V2.0\ultra_runs\B00_LEGACY_COMPLETE_20260715T111105670409Z\delivery_59mode_20260715\未对齐项与修正.md,3359,a225cda3aaf4c633425492edc10804cd93a4ede338c2bc6fb07a15e8d0858b32,问题、原因、修正和剩余边界台账
B00_0-0.35Hz_59阶交付/00_说明/关键结果摘要.json,D:\张靖皋大桥\03_猫道动力分析\附件2-3全模态精确对齐_V2.0\ultra_runs\B00_LEGACY_COMPLETE_20260715T111105670409Z\delivery_59mode_20260715\关键结果摘要.json,1440,1ac850a5f45b01ad081d1b8c3aabb0ad2e44cb4a31d139743b0ffffecee986c9,机器可读关键结果摘要
B00_0-0.35Hz_59阶交付/00_说明/未收入大文件_SHA256.csv,D:\张靖皋大桥\03_猫道动力分析\附件2-3全模态精确对齐_V2.0\ultra_runs\B00_LEGACY_COMPLETE_20260715T111105670409Z\delivery_59mode_20260715\未收入大文件_SHA256.csv,10692,6bc8734b6a59220edc4fd69f1afab2b86bc49b921d366755635f3d2e63e90a98,省略大二进制的大小和 SHA-256 清单
