apdl_elem_id,n1,n2,orientation_node,system,assembly_name,member,section_key,material_id,section_id,length_mm,area_mm2,volume_mm3,iyy_mm4,izz_mm4,shear_correction_xz,shear_correction_xy,source_member_id
2008638,2018224,2018273,2018961,passage,H07,主弦杆,passage_chord152,63,63,160.000000000000,2752.035164544659,440325.626327145437,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H07:RT:TAIL-M01-01:split_544
2008639,2018273,2018271,2018962,passage,H07,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H07:RT:TAIL-M01-01:split_545
2008640,2018271,2018230,2018963,passage,H07,主弦杆,passage_chord152,63,63,350.000000000000,2752.035164544659,963212.307590630604,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H07:RT:TAIL-M01-01:split_546
2008641,2018230,2018204,2018964,passage,H07,主弦杆,passage_chord152,63,63,170.000000000000,2752.035164544659,467845.977972592053,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H07:RT:TAIL-M01-01:split_547
2008642,2018205,2018210,2018965,passage,H07,主弦杆,passage_chord152,63,63,600.000000000000,2752.035164544659,1651221.098726795288,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H07:RT:TAIL-M01-02:split_548
2008643,2018210,2018213,2018966,passage,H07,主弦杆,passage_chord152,63,63,760.000000000000,2752.035164544659,2091546.725053940900,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H07:RT:TAIL-M01-02:split_549
2008644,2018213,2018218,2018967,passage,H07,主弦杆,passage_chord152,63,63,2150.000000000000,2752.035164544659,5916875.603771016933,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H07:RT:TAIL-M01-02:split_550
2008645,2018218,2018223,2018968,passage,H07,主弦杆,passage_chord152,63,63,2150.000000000000,2752.035164544659,5916875.603771016933,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H07:RT:TAIL-M01-02:split_551
2008646,2018223,2018229,2018969,passage,H07,主弦杆,passage_chord152,63,63,770.000000000000,2752.035164544659,2119067.076699387282,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H07:RT:TAIL-M01-02:split_552
2008647,2018229,2018199,2018970,passage,H07,主弦杆,passage_chord152,63,63,170.000000000000,2752.035164544659,467845.977972592053,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H07:RT:TAIL-M01-02:split_553
2008648,2018207,2018209,2018971,passage,H07,主弦杆,passage_chord152,63,63,150.000000000000,2752.035164544659,412805.274681698822,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H07:RT:TAIL-M01-03:split_554
2008649,2018209,2018212,2018972,passage,H07,主弦杆,passage_chord152,63,63,450.000000000000,2752.035164544659,1238415.824045096524,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H07:RT:TAIL-M01-03:split_555
2008650,2018212,2018300,2018973,passage,H07,主弦杆,passage_chord152,63,63,140.000000000000,2752.035164544659,385284.923036252265,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H07:RT:TAIL-M01-03:split_556
2008651,2018300,2018298,2018974,passage,H07,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H07:RT:TAIL-M01-03:split_557
2008652,2018298,2018296,2018975,passage,H07,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H07:RT:TAIL-M01-03:split_558
2008653,2018296,2018215,2018976,passage,H07,主弦杆,passage_chord152,63,63,100.000000000000,2752.035164544659,275203.516454465920,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H07:RT:TAIL-M01-03:split_559
2008654,2018215,2018294,2018977,passage,H07,主弦杆,passage_chord152,63,63,160.000000000000,2752.035164544659,440325.626327145437,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H07:RT:TAIL-M01-03:split_560
2008655,2018294,2018292,2018978,passage,H07,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H07:RT:TAIL-M01-03:split_561
2008656,2018292,2018290,2018979,passage,H07,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H07:RT:TAIL-M01-03:split_562
2008657,2018290,2018288,2018980,passage,H07,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H07:RT:TAIL-M01-03:split_563
2008658,2018288,2018217,2018981,passage,H07,主弦杆,passage_chord152,63,63,135.000000000000,2752.035164544659,371524.747213528957,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H07:RT:TAIL-M01-03:split_564
2008659,2018217,2018286,2018982,passage,H07,主弦杆,passage_chord152,63,63,125.000000000000,2752.035164544659,344004.395568082400,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H07:RT:TAIL-M01-03:split_565
2008660,2018286,2018220,2018983,passage,H07,主弦杆,passage_chord152,63,63,950.000000000000,2752.035164544659,2614433.406317425892,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H07:RT:TAIL-M01-03:split_566
2008661,2018220,2018284,2018984,passage,H07,主弦杆,passage_chord152,63,63,750.000000000000,2752.035164544659,2064026.373408494284,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H07:RT:TAIL-M01-03:split_567
2008662,2018284,2018282,2018985,passage,H07,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H07:RT:TAIL-M01-03:split_568
2008663,2018282,2018222,2018986,passage,H07,主弦杆,passage_chord152,63,63,65.000000000000,2752.035164544659,178882.285695402825,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H07:RT:TAIL-M01-03:split_569
2008664,2018222,2018280,2018987,passage,H07,主弦杆,passage_chord152,63,63,195.000000000000,2752.035164544659,536646.857086208533,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H07:RT:TAIL-M01-03:split_570
2008665,2018280,2018278,2018988,passage,H07,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H07:RT:TAIL-M01-03:split_571
2008666,2018278,2018276,2018989,passage,H07,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H07:RT:TAIL-M01-03:split_572
2008667,2018276,2018274,2018990,passage,H07,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H07:RT:TAIL-M01-03:split_573
2008668,2018274,2018228,2018991,passage,H07,主弦杆,passage_chord152,63,63,100.000000000000,2752.035164544659,275203.516454465920,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H07:RT:TAIL-M01-03:split_574
2008669,2018228,2018272,2018992,passage,H07,主弦杆,passage_chord152,63,63,160.000000000000,2752.035164544659,440325.626327145437,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H07:RT:TAIL-M01-03:split_575
2008670,2018272,2018270,2018993,passage,H07,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H07:RT:TAIL-M01-03:split_576
2008671,2018270,2018231,2018994,passage,H07,主弦杆,passage_chord152,63,63,350.000000000000,2752.035164544659,963212.307590630604,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H07:RT:TAIL-M01-03:split_577
2008672,2018231,2018200,2018995,passage,H07,主弦杆,passage_chord152,63,63,170.000000000000,2752.035164544659,467845.977972592053,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H07:RT:TAIL-M01-03:split_578
2008673,2018211,2018210,2018996,passage,H07,端部横架,passage_frame102,64,64,1858.090417606204,1231.504320207199,2288246.376617638860,1480883.945049156668,1480883.945049156668,0.500000000000000,0.500000000000000,H07:RT:TAIL-M02-01:split_579
2008674,2018212,2018210,2018997,passage,H07,端部横架,passage_frame102,64,64,1858.090417606183,1231.504320207199,2288246.376617612317,1480883.945049156668,1480883.945049156668,0.500000000000000,0.500000000000000,H07:RT:TAIL-M02-02:split_580
2008675,2018214,2018213,2018998,passage,H07,端部横架,passage_frame102,64,64,1858.090417606204,1231.504320207199,2288246.376617638860,1480883.945049156668,1480883.945049156668,0.500000000000000,0.500000000000000,H07:RT:TAIL-M02-03:split_581
2008676,2018215,2018213,2018999,passage,H07,端部横架,passage_frame102,64,64,1858.090417606183,1231.504320207199,2288246.376617612317,1480883.945049156668,1480883.945049156668,0.500000000000000,0.500000000000000,H07:RT:TAIL-M02-04:split_582
2008677,2018224,2018223,2019000,passage,H07,端部横架,passage_frame102,64,64,1858.090417606204,1231.504320207199,2288246.376617638860,1480883.945049156668,1480883.945049156668,0.500000000000000,0.500000000000000,H07:RT:TAIL-M02-05:split_583
2008678,2018228,2018223,2019001,passage,H07,端部横架,passage_frame102,64,64,1858.090417606183,1231.504320207199,2288246.376617612317,1480883.945049156668,1480883.945049156668,0.500000000000000,0.500000000000000,H07:RT:TAIL-M02-06:split_584
2008679,2018230,2018229,2019002,passage,H07,端部横架,passage_frame102,64,64,1858.090417606204,1231.504320207199,2288246.376617638860,1480883.945049156668,1480883.945049156668,0.500000000000000,0.500000000000000,H07:RT:TAIL-M02-07:split_585
2008680,2018231,2018229,2019003,passage,H07,端部横架,passage_frame102,64,64,1858.090417606183,1231.504320207199,2288246.376617612317,1480883.945049156668,1480883.945049156668,0.500000000000000,0.500000000000000,H07:RT:TAIL-M02-08:split_586
2008681,2018211,2018212,2019004,passage,H07,端部横架,passage_frame102,64,64,1499.999999999877,1231.504320207199,1847256.480310647283,1480883.945049156668,1480883.945049156668,0.500000000000000,0.500000000000000,H07:RT:TAIL-M03-01:split_587
2008682,2018214,2018215,2019005,passage,H07,端部横架,passage_frame102,64,64,1499.999999999877,1231.504320207199,1847256.480310647283,1480883.945049156668,1480883.945049156668,0.500000000000000,0.500000000000000,H07:RT:TAIL-M03-02:split_588
2008683,2018224,2018225,2019006,passage,H07,端部横架,passage_frame102,64,64,374.999999999852,1231.504320207199,461814.120077517466,1480883.945049156668,1480883.945049156668,0.500000000000000,0.500000000000000,H07:RT:TAIL-M03-03:split_589
2008684,2018225,2018226,2019007,passage,H07,端部横架,passage_frame102,64,64,375.000000000087,1231.504320207199,461814.120077806234,1480883.945049156668,1480883.945049156668,0.500000000000000,0.500000000000000,H07:RT:TAIL-M03-03:split_590
2008685,2018226,2018227,2019008,passage,H07,端部横架,passage_frame102,64,64,375.000000000087,1231.504320207199,461814.120077806234,1480883.945049156668,1480883.945049156668,0.500000000000000,0.500000000000000,H07:RT:TAIL-M03-03:split_591
2008686,2018227,2018228,2019009,passage,H07,端部横架,passage_frame102,64,64,374.999999999852,1231.504320207199,461814.120077517466,1480883.945049156668,1480883.945049156668,0.500000000000000,0.500000000000000,H07:RT:TAIL-M03-03:split_592
2008687,2018230,2018411,2019010,passage,H07,端部横架,passage_frame102,64,64,374.999999999852,1231.504320207199,461814.120077517466,1480883.945049156668,1480883.945049156668,0.500000000000000,0.500000000000000,H07:RT:TAIL-M03-04:split_593
2008688,2018411,2018412,2019011,passage,H07,端部横架,passage_frame102,64,64,375.000000000087,1231.504320207199,461814.120077806234,1480883.945049156668,1480883.945049156668,0.500000000000000,0.500000000000000,H07:RT:TAIL-M03-04:split_594
2008689,2018412,2018413,2019012,passage,H07,端部横架,passage_frame102,64,64,375.000000000087,1231.504320207199,461814.120077806234,1480883.945049156668,1480883.945049156668,0.500000000000000,0.500000000000000,H07:RT:TAIL-M03-04:split_595
2008690,2018413,2018231,2019013,passage,H07,端部横架,passage_frame102,64,64,374.999999999852,1231.504320207199,461814.120077517466,1480883.945049156668,1480883.945049156668,0.500000000000000,0.500000000000000,H07:RT:TAIL-M03-04:split_596
2008691,2018208,2018210,2019014,passage,H07,侧面腹杆,passage_brace51,65,65,1911.805429430516,590.619418874881,1129149.411732093664,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H07:RT:TAIL-M04-01:split_597
2008692,2018209,2018210,2019015,passage,H07,侧面腹杆,passage_brace51,65,65,1911.805429430495,590.619418874881,1129149.411732081324,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H07:RT:TAIL-M04-02:split_598
2008693,2018211,2018213,2019016,passage,H07,侧面腹杆,passage_brace51,65,65,2007.510896608035,590.619418874881,1185674.919139629463,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H07:RT:TAIL-M05-01:split_599
2008694,2018212,2018213,2019017,passage,H07,侧面腹杆,passage_brace51,65,65,2007.510896608015,590.619418874881,1185674.919139617588,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H07:RT:TAIL-M05-02:split_600
2008695,2018213,2018216,2019018,passage,H07,侧面腹杆,passage_brace51,65,65,2146.654373670805,590.619418874881,1267855.758702673018,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H07:RT:TAIL-M06-01:split_601
2008696,2018213,2018217,2019019,passage,H07,侧面腹杆,passage_brace51,65,65,2146.654373670787,590.619418874881,1267855.758702662075,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H07:RT:TAIL-M06-02:split_602
2008697,2018216,2018218,2019020,passage,H07,侧面腹杆,passage_brace51,65,65,2146.654373670805,590.619418874881,1267855.758702673018,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H07:RT:TAIL-M06-03:split_603
2008698,2018217,2018218,2019021,passage,H07,侧面腹杆,passage_brace51,65,65,2146.654373670787,590.619418874881,1267855.758702662075,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H07:RT:TAIL-M06-04:split_604
2008699,2018218,2018221,2019022,passage,H07,侧面腹杆,passage_brace51,65,65,2146.654373670805,590.619418874881,1267855.758702673018,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H07:RT:TAIL-M06-05:split_605
2008700,2018218,2018222,2019023,passage,H07,侧面腹杆,passage_brace51,65,65,2146.654373670787,590.619418874881,1267855.758702662075,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H07:RT:TAIL-M06-06:split_606
2008701,2018221,2018223,2019024,passage,H07,侧面腹杆,passage_brace51,65,65,2146.654373670805,590.619418874881,1267855.758702673018,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H07:RT:TAIL-M06-07:split_607
2008702,2018222,2018223,2019025,passage,H07,侧面腹杆,passage_brace51,65,65,2146.654373670787,590.619418874881,1267855.758702662075,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H07:RT:TAIL-M06-08:split_608
2008703,2018223,2018230,2019026,passage,H07,侧面腹杆,passage_brace51,65,65,2011.317975855633,590.619418874881,1187923.454072455876,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H07:RT:TAIL-M07-01:split_609
2008704,2018223,2018231,2019027,passage,H07,侧面腹杆,passage_brace51,65,65,2011.317975855613,590.619418874881,1187923.454072444001,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H07:RT:TAIL-M07-02:split_610
2008705,2018208,2018212,2019028,passage,H07,平面斜撑,passage_brace51,65,65,1566.045976336465,590.619418874881,924937.164475188940,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H07:RT:TAIL-M08-01:split_611
2008706,2018212,2018214,2019029,passage,H07,平面斜撑,passage_brace51,65,65,1681.546906868682,590.619418874881,993154.256945635076,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H07:RT:TAIL-M09-01:split_612
2008707,2018214,2018217,2019030,passage,H07,平面斜撑,passage_brace51,65,65,1845.433553395958,590.619418874881,1089948.892878927756,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H07:RT:TAIL-M10-01:split_613
2008708,2018221,2018228,2019031,passage,H07,平面斜撑,passage_brace51,65,65,1845.433553395958,590.619418874881,1089948.892878927756,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H07:RT:TAIL-M10-02:split_614
2008709,2018217,2018414,2019032,passage,H07,平面斜撑,passage_brace51,65,65,1310.772672891798,590.619418874881,774167.794340428314,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H07:RT:TAIL-M11-01:split_615
2008710,2018414,2018221,2019033,passage,H07,平面斜撑,passage_brace51,65,65,1310.772672891798,590.619418874881,774167.794340428314,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H07:RT:TAIL-M11-01:split_616
2008711,2018228,2018417,2019034,passage,H07,平面斜撑,passage_brace51,65,65,421.522537950095,590.619418874881,248959.396406750049,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H07:RT:TAIL-M12-01:split_617
2008712,2018417,2018416,2019035,passage,H07,平面斜撑,passage_brace51,65,65,421.522537950303,590.619418874881,248959.396406873246,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H07:RT:TAIL-M12-01:split_618
2008713,2018416,2018415,2019036,passage,H07,平面斜撑,passage_brace51,65,65,421.522537950303,590.619418874881,248959.396406873246,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H07:RT:TAIL-M12-01:split_619
2008714,2018415,2018230,2019037,passage,H07,平面斜撑,passage_brace51,65,65,421.522537950095,590.619418874881,248959.396406750049,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H07:RT:TAIL-M12-01:split_620
2008715,2018216,2018217,2019038,passage,H07,内部横梁,passage_brace51,65,65,1499.999999999877,590.619418874881,885929.128312249319,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H07:RT:TAIL-M13-01:split_621
2008716,2018219,2018414,2019039,passage,H07,内部横梁,passage_brace51,65,65,749.999999999939,590.619418874881,442964.564156124659,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H07:RT:TAIL-M13-02:split_622
2008717,2018414,2018220,2019040,passage,H07,内部横梁,passage_brace51,65,65,749.999999999939,590.619418874881,442964.564156124659,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H07:RT:TAIL-M13-02:split_623
2008718,2018221,2018222,2019041,passage,H07,内部横梁,passage_brace51,65,65,1499.999999999877,590.619418874881,885929.128312249319,164266.025874576299,164266.025874576299,0.500000000000000,0.500000000000000,H07:RT:TAIL-M13-03:split_624
2008719,2018225,2018415,2019042,passage,H07,纵向方矩管,passage_rhs50x30,66,66,577.500000000000,576.000000000000,332640.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H07:RT:TAIL-M14-01:split_625
2008720,2018415,2018411,2019043,passage,H07,纵向方矩管,passage_rhs50x30,66,66,192.500000000000,576.000000000000,110880.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H07:RT:TAIL-M14-01:split_626
2008721,2018411,2018203,2019044,passage,H07,纵向方矩管,passage_rhs50x30,66,66,170.000000000000,576.000000000000,97920.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H07:RT:TAIL-M14-01:split_627
2008722,2018226,2018416,2019045,passage,H07,纵向方矩管,passage_rhs50x30,66,66,385.000000000000,576.000000000000,221760.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H07:RT:TAIL-M14-02:split_628
2008723,2018416,2018412,2019046,passage,H07,纵向方矩管,passage_rhs50x30,66,66,385.000000000000,576.000000000000,221760.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H07:RT:TAIL-M14-02:split_629
2008724,2018412,2018202,2019047,passage,H07,纵向方矩管,passage_rhs50x30,66,66,170.000000000000,576.000000000000,97920.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H07:RT:TAIL-M14-02:split_630
2008725,2018227,2018417,2019048,passage,H07,纵向方矩管,passage_rhs50x30,66,66,192.500000000000,576.000000000000,110880.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H07:RT:TAIL-M14-03:split_631
2008726,2018417,2018413,2019049,passage,H07,纵向方矩管,passage_rhs50x30,66,66,577.500000000000,576.000000000000,332640.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H07:RT:TAIL-M14-03:split_632
2008727,2018413,2018201,2019050,passage,H07,纵向方矩管,passage_rhs50x30,66,66,170.000000000000,576.000000000000,97920.000000000000,75232.000000000000,176672.000000000000,0.287428054341011,0.609884196546553,H07:RT:TAIL-M14-03:split_633
2008728,2019051,2018081,2019052,passage,H07,finite_tri_gate_interface,passage_frame102,64,64,1853.416354616044,1231.504320207199,2282490.247852336150,1480883.945049156668,1480883.945049156668,0.500000000000000,0.500000000000000,H07:CW1_END:fan_1
2008729,2019051,2018082,2019053,passage,H07,finite_tri_gate_interface,passage_frame102,64,64,1050.348623890063,1231.504320207199,1293508.868044298142,1480883.945049156668,1480883.945049156668,0.500000000000000,0.500000000000000,H07:CW1_END:fan_2
2008730,2019051,2018083,2019054,passage,H07,finite_tri_gate_interface,passage_frame102,64,64,1056.887417510525,1231.504320207199,1301561.420636841096,1480883.945049156668,1480883.945049156668,0.500000000000000,0.500000000000000,H07:CW1_END:fan_3
2008731,2019055,2018205,2019056,passage,H07,finite_tri_gate_interface,passage_frame102,64,64,1853.416354616044,1231.504320207199,2282490.247852336150,1480883.945049156668,1480883.945049156668,0.500000000000000,0.500000000000000,H07:CW2_END:fan_1
2008732,2019055,2018206,2019057,passage,H07,finite_tri_gate_interface,passage_frame102,64,64,1056.887417510525,1231.504320207199,1301561.420636841096,1480883.945049156668,1480883.945049156668,0.500000000000000,0.500000000000000,H07:CW2_END:fan_2
2008733,2019055,2018207,2019058,passage,H07,finite_tri_gate_interface,passage_frame102,64,64,1050.348623890063,1231.504320207199,1293508.868044298142,1480883.945049156668,1480883.945049156668,0.500000000000000,0.500000000000000,H07:CW2_END:fan_3
2008734,2019060,2019062,2019396,passage,H08,主弦杆,passage_chord152,63,63,150.000000000000,2752.035164544659,412805.274681698822,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H08:LT:TAIL-M01-01:split_001
2008735,2019062,2019065,2019397,passage,H08,主弦杆,passage_chord152,63,63,450.000000000000,2752.035164544659,1238415.824045096524,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H08:LT:TAIL-M01-01:split_002
2008736,2019065,2019216,2019398,passage,H08,主弦杆,passage_chord152,63,63,140.000000000000,2752.035164544659,385284.923036252265,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H08:LT:TAIL-M01-01:split_003
2008737,2019216,2019218,2019399,passage,H08,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H08:LT:TAIL-M01-01:split_004
2008738,2019218,2019220,2019400,passage,H08,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H08:LT:TAIL-M01-01:split_005
2008739,2019220,2019068,2019401,passage,H08,主弦杆,passage_chord152,63,63,100.000000000000,2752.035164544659,275203.516454465920,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H08:LT:TAIL-M01-01:split_006
2008740,2019068,2019222,2019402,passage,H08,主弦杆,passage_chord152,63,63,160.000000000000,2752.035164544659,440325.626327145437,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H08:LT:TAIL-M01-01:split_007
2008741,2019222,2019224,2019403,passage,H08,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H08:LT:TAIL-M01-01:split_008
2008742,2019224,2019226,2019404,passage,H08,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H08:LT:TAIL-M01-01:split_009
2008743,2019226,2019228,2019405,passage,H08,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H08:LT:TAIL-M01-01:split_010
2008744,2019228,2019070,2019406,passage,H08,主弦杆,passage_chord152,63,63,135.000000000000,2752.035164544659,371524.747213528957,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H08:LT:TAIL-M01-01:split_011
2008745,2019070,2019230,2019407,passage,H08,主弦杆,passage_chord152,63,63,125.000000000000,2752.035164544659,344004.395568082400,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H08:LT:TAIL-M01-01:split_012
2008746,2019230,2019073,2019408,passage,H08,主弦杆,passage_chord152,63,63,950.000000000000,2752.035164544659,2614433.406317425892,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H08:LT:TAIL-M01-01:split_013
2008747,2019073,2019232,2019409,passage,H08,主弦杆,passage_chord152,63,63,750.000000000000,2752.035164544659,2064026.373408494284,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H08:LT:TAIL-M01-01:split_014
2008748,2019232,2019234,2019410,passage,H08,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H08:LT:TAIL-M01-01:split_015
2008749,2019234,2019075,2019411,passage,H08,主弦杆,passage_chord152,63,63,65.000000000000,2752.035164544659,178882.285695402825,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H08:LT:TAIL-M01-01:split_016
2008750,2019075,2019236,2019412,passage,H08,主弦杆,passage_chord152,63,63,195.000000000000,2752.035164544659,536646.857086208533,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H08:LT:TAIL-M01-01:split_017
2008751,2019236,2019238,2019413,passage,H08,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H08:LT:TAIL-M01-01:split_018
2008752,2019238,2019240,2019414,passage,H08,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H08:LT:TAIL-M01-01:split_019
2008753,2019240,2019242,2019415,passage,H08,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H08:LT:TAIL-M01-01:split_020
2008754,2019242,2019078,2019416,passage,H08,主弦杆,passage_chord152,63,63,100.000000000000,2752.035164544659,275203.516454465920,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H08:LT:TAIL-M01-01:split_021
2008755,2019078,2019244,2019417,passage,H08,主弦杆,passage_chord152,63,63,160.000000000000,2752.035164544659,440325.626327145437,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H08:LT:TAIL-M01-01:split_022
2008756,2019244,2019246,2019418,passage,H08,主弦杆,passage_chord152,63,63,260.000000000000,2752.035164544659,715529.142781611299,7345181.854169694707,7345181.854169694707,0.500000000000000,0.500000000000000,H08:LT:TAIL-M01-01:split_023
