
 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.316

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
 2120164   0.0000     
 2120165   0.0000     
 2120166   0.0000     
 2120167   0.0000     
 2120168   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.343

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2120169   0.0000     
 2120170   0.0000     
 2120171   0.0000     
 2120172   0.0000     
 2120173   0.0000     
 2120174   0.0000     
 2120175   0.0000     
 2120176   0.0000     
 2120177   0.0000     
 2120178   0.0000     
 2120179   0.0000     
 2120180   0.0000     
 2120181   0.0000     
 2120182   0.0000     
 2120183   0.0000     
 2120184   0.0000     
 2120185   0.0000     
 2120186   0.0000     
 2120187   0.0000     
 2120188   0.0000     
 2120189   0.0000     
 2120190   0.0000     
 2120191   0.0000     
 2120192   0.0000     
 2120193   0.0000     
 2120194   0.0000     
 2120195   0.0000     
 2120196   0.0000     
 2120197   0.0000     
 2120198   0.0000     
 2120199   0.0000     
 2120200   0.0000     
 2120201   0.0000     
 2120202   0.0000     
 2120203   0.0000     
 2120204   0.0000     
 2120205   0.0000     
 2120206   0.0000     
 2120207   0.0000     
 2120208   0.0000     
 2120209   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.343

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2120210   0.0000     
 2120211   0.0000     
 2120212   0.0000     
 2120213   0.0000     
 2120214   0.0000     
 2120215   0.0000     
 2120216   0.0000     
 2120217   0.0000     
 2120218   0.0000     
 2120219   0.0000     
 2120220   0.0000     
 2120221   0.0000     
 2120222   0.0000     
 2120223   0.0000     
 2120224   0.0000     
 2120225   0.0000     
 2120226   0.0000     
 2120227   0.0000     
 2120228   0.0000     
 2120229   0.0000     
 2120230   0.0000     
 2120231   0.0000     
 2120232   0.0000     
 2120233   0.0000     
 2120234   0.0000     
 2120235   0.0000     
 2120236   0.0000     
 2120237   0.0000     
 2120238   0.0000     
 2120239   0.0000     
 2120240   0.0000     
 2120241   0.0000     
 2120242   0.0000     
 2120243   0.0000     
 2120244   0.0000     
 2120245   0.0000     
 2120246   0.0000     
 2120247   0.0000     
 2120248   0.0000     
 2120249   0.0000     
 2120250   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.343

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2120251   0.0000     
 2120252   0.0000     
 2120253   0.0000     
 2120254   0.0000     
 2120255   0.0000     
 2120256   0.0000     
 2120257   0.0000     
 2120258   0.0000     
 2120259   0.0000     
 2120260   0.0000     
 2120261   0.0000     
 2120262   0.0000     
 2120263   0.0000     
 2120264   0.0000     
 2120265   0.0000     
 2120266   0.0000     
 2120267   0.0000     
 2120268   0.0000     
 2120269   0.0000     
 2120270   0.0000     
 2120271   0.0000     
 2120272   0.0000     
 2120273   0.0000     
 2120274   0.0000     
 2120275   0.0000     
 2120276   0.0000     
 2120277   0.0000     
 2120278   0.0000     
 2120279   0.0000     
 2120280   0.0000     
 2120281   0.0000     
 2120282   0.0000     
 2120283   0.0000     
 2120284   0.0000     
 2120285   0.0000     
 2120286   0.0000     
 2120287   0.0000     
 2120288   0.0000     
 2120289   0.0000     
 2120290   0.0000     
 2120291   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.343

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2120292   0.0000     
 2120293   0.0000     
 2120294   0.0000     
 2120295   0.0000     
 2120296   0.0000     
 2120297   0.0000     
 2120298   0.0000     
 2120299   0.0000     
 2120300   0.0000     
 2120301   0.0000     
 2120302   0.0000     
 2120303   0.0000     
 2120304   0.0000     
 2120305   0.0000     
 2120306   0.0000     
 2120307   0.0000     
 2120308   0.0000     
 2120309   0.0000     
 2120310   0.0000     
 2120311   0.0000     
 2120312   0.0000     
 2120313   0.0000     
 2120314   0.0000     
 2120315   0.0000     
 2120316   0.0000     
 2120317   0.0000     
 2120318   0.0000     
 2120319   0.0000     
 2120320   0.0000     
 2120321   0.0000     
 2120322   0.0000     
 2120323   0.0000     
 2120324   0.0000     
 2120325   0.0000     
 2120326   0.0000     
 2120327   0.0000     
 2120328   0.0000     
 2120329   0.0000     
 2120330   0.0000     
 2120331   0.0000     
 2120332   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.343

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2120333   0.0000     
 2120334   0.0000     
 2120335   0.0000     
 2120336   0.0000     
 2120337   0.0000     
 2120338   0.0000     
 2120339   0.0000     
 2120340   0.0000     
 2120341   0.0000     
 2120342   0.0000     
 2120343   0.0000     
 2120344   0.0000     
 2120345   0.0000     
 2120346   0.0000     
 2120347   0.0000     
 2120348   0.0000     
 2120349   0.0000     
 2120350   0.0000     
 2120351   0.0000     
 2120352   0.0000     
 2120353   0.0000     
 2120354   0.0000     
 2120355   0.0000     
 2120356   0.0000     
 2120357   0.0000     
 2120358   0.0000     
 2120359   0.0000     
 2120360   0.0000     
 2120361   0.0000     
 2120362   0.0000     
 2120363   0.0000     
 2120364   0.0000     
 2120365   0.0000     
 2120366   0.0000     
 2120367   0.0000     
 2120368   0.0000     
 2120369   0.0000     
 2120370   0.0000     
 2120371   0.0000     
 2120372   0.0000     
 2120373   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.343

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2120374   0.0000     
 2120375   0.0000     
 2120376   0.0000     
 2120377   0.0000     
 2120378   0.0000     
 2120379   0.0000     
 2120380   0.0000     
 2120381   0.0000     
 2120382   0.0000     
 2120383   0.0000     
 2120384   0.0000     
 2120385   0.0000     
 2120386   0.0000     
 2120387   0.0000     
 2120388   0.0000     
 2120389   0.0000     
 2120390   0.0000     
 2120391   0.0000     
 2120392   0.0000     
 2120393   0.0000     
 2120394   0.0000     
 2120395   0.0000     
 2120396   0.0000     
 2120397   0.0000     
 2120398   0.0000     
 2120399   0.0000     
 2120400   0.0000     
 2120401   0.0000     
 2120402   0.0000     
 2120403   0.0000     
 2120404   0.0000     
 2120405   0.0000     
 2120406   0.0000     
 2120407   0.0000     
 2120408   0.0000     
 2120409   0.0000     
 2120410   0.0000     
 2120411   0.0000     
 2120412   0.0000     
 2120413   0.0000     
 2120414   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.343

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2120415   0.0000     
 2120416   0.0000     
 2120417   0.0000     
 2120418   0.0000     
 2120419   0.0000     
 2120420   0.0000     
 2120421   0.0000     
 2120422   0.0000     
 2120423   0.0000     
 2120424   0.0000     
 2120425   0.0000     
 2120426   0.0000     
 2120427   0.0000     
 2120428   0.0000     
 2120429   0.0000     
 2120430   0.0000     
 2120431   0.0000     
 2120432   0.0000     
 2120433   0.0000     
 2120434   0.0000     
 2120435   0.0000     
 2120436   0.0000     
 2120437   0.0000     
 2120438   0.0000     
 2120439   0.0000     
 2120440   0.0000     
 2120441   0.0000     
 2120442   0.0000     
 2120443   0.0000     
 2120444   0.0000     
 2120445   0.0000     
 2120446   0.0000     
 2120447   0.0000     
 2120448   0.0000     
 2120449   0.0000     
 2120450   0.0000     
 2120451   0.0000     
 2120452   0.0000     
 2120453   0.0000     
 2120454   0.0000     
 2120455   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.343

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2120456   0.0000     
 2120457   0.0000     
 2120458   0.0000     
 2120459   0.0000     
 2120460   0.0000     
 2120461   0.0000     
 2120462   0.0000     
 2120463   0.0000     
 2120464   0.0000     
 2120465   0.0000     
 2120466   0.0000     
 2120467   0.0000     
 2120468   0.0000     
 2120469   0.0000     
 2120470   0.0000     
 2120471   0.0000     
 2120472   0.0000     
 2120473   0.0000     
 2120474   0.0000     
 2120475   0.0000     
 2120476   0.0000     
 2120477   0.0000     
 2120478   0.0000     
 2120479   0.0000     
 2120480   0.0000     
 2120481   0.0000     
 2120482   0.0000     
 2120483   0.0000     
 2120484   0.0000     
 2120485   0.0000     
 2120486   0.0000     
 2120487   0.0000     
 2120488   0.0000     
 2120489   0.0000     
 2120490   0.0000     
 2120491   0.0000     
 2120492   0.0000     
 2120493   0.0000     
 2120494   0.0000     
 2120495   0.0000     
 2120496   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.343

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2120497   0.0000     
 2120498   0.0000     
 2120499   0.0000     
 2120500   0.0000     
 2120501   0.0000     
 2120502   0.0000     
 2120503   0.0000     
 2120504   0.0000     
 2120505   0.0000     
 2120506   0.0000     
 2120507   0.0000     
 2120508   0.0000     
 2120509   0.0000     
 2120510   0.0000     
 2120511   0.0000     
 2120512   0.0000     
 2120513   0.0000     
 2120514   0.0000     
 2120515   0.0000     
 2120516   0.0000     
 2120517   0.0000     
 2120518   0.0000     
 2120519   0.0000     
 2120520   0.0000     
 2120521   0.0000     
 2120522   0.0000     
 2120523   0.0000     
 2120524   0.0000     
 2120525   0.0000     
 2120526   0.0000     
 2120527   0.0000     
 2120528   0.0000     
 2120529   0.0000     
 2120530   0.0000     
 2120531   0.0000     
 2120532   0.0000     
 2120533   0.0000     
 2120534   0.0000     
 2120535   0.0000     
 2120536   0.0000     
 2120537   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.343

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2120538   0.0000     
 2120539   0.0000     
 2120540   0.0000     
 2120541   0.0000     
 2120542   0.0000     
 2120543   0.0000     
 2120544   0.0000     
 2120545   0.0000     
 2120546   0.0000     
 2120547   0.0000     
 2120548   0.0000     
 2120549   0.0000     
 2120550   0.0000     
 2120551   0.0000     
 2120552   0.0000     
 2120553   0.0000     
 2120554   0.0000     
 2120555   0.0000     
 2120556   0.0000     
 2120557   0.0000     
 2120558   0.0000     
 2120559   0.0000     
 2120560   0.0000     
 2120561   0.0000     
 2120562   0.0000     
 2120563   0.0000     
 2120564   0.0000     
 2120565   0.0000     
 2120566   0.0000     
 2120567   0.0000     
 2120568   0.0000     
 2120569   0.0000     
 2120570   0.0000     
 2120571   0.0000     
 2120572   0.0000     
 2120573   0.0000     
 2120574   0.0000     
 2120575   0.0000     
 2120576   0.0000     
 2120577   0.0000     
 2120578   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.343

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2120579   0.0000     
 2120580   0.0000     
 2120581   0.0000     
 2120582   0.0000     
 2120583   0.0000     
 2120584   0.0000     
 2120585   0.0000     
 2120586   0.0000     
 2120587   0.0000     
 2120588   0.0000     
 2120589   0.0000     
 2120590   0.0000     
 2120591   0.0000     
 2120592   0.0000     
 2120593   0.0000     
 2120594   0.0000     
 2120595   0.0000     
 2120596   0.0000     
 2120597   0.0000     
 2120598   0.0000     
 2120599   0.0000     
 2120600   0.0000     
 2120601   0.0000     
 2120602   0.0000     
 2120603   0.0000     
 2120604   0.0000     
 2120605   0.0000     
 2120606   0.0000     
 2120607   0.0000     
 2120608   0.0000     
 2120609   0.0000     
 2120610   0.0000     
 2120611   0.0000     
 2120612   0.0000     
 2120613   0.0000     
 2120614   0.0000     
 2120615   0.0000     
 2120616   0.0000     
 2120617   0.0000     
 2120618   0.0000     
 2120619   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.344

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2120620   0.0000     
 2120621   0.0000     
 2120622   0.0000     
 2120623   0.0000     
 2120624   0.0000     
 2120625   0.0000     
 2120626   0.0000     
 2120627   0.0000     
 2120628   0.0000     
 2120629   0.0000     
 2120630   0.0000     
 2120631   0.0000     
 2120632   0.0000     
 2120633   0.0000     
 2120634   0.0000     
 2120635   0.0000     
 2120636   0.0000     
 2120637   0.0000     
 2120638   0.0000     
 2120639   0.0000     
 2120640   0.0000     
 2120641   0.0000     
 2120642   0.0000     
 2120643   0.0000     
 2120644   0.0000     
 2120645   0.0000     
 2120646   0.0000     
 2120647   0.0000     
 2120648   0.0000     
 2120649   0.0000     
 2120650   0.0000     
 2120651   0.0000     
 2120652   0.0000     
 2120653   0.0000     
 2120654   0.0000     
 2120655   0.0000     
 2120656   0.0000     
 2120657   0.0000     
 2120658   0.0000     
 2120659   0.0000     
 2120660   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.344

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2120661   0.0000     
 2120662   0.0000     
 2120663   0.0000     
 2120664   0.0000     
 2120665   0.0000     
 2120666   0.0000     
 2120667   0.0000     
 2120668   0.0000     
 2120669   0.0000     
 2120670   0.0000     
 2120671   0.0000     
 2120672   0.0000     
 2120673   0.0000     
 2120674   0.0000     
 2120675   0.0000     
 2120676   0.0000     
 2120677   0.0000     
 2120678   0.0000     
 2120679   0.0000     
 2120680   0.0000     
 2120681   0.0000     
 2120682   0.0000     
 2120683   0.0000     
 2120684   0.0000     
 2120685   0.0000     
 2120686   0.0000     
 2120687   0.0000     
 2120688   0.0000     
 2120689   0.0000     
 2120690   0.0000     
 2120691   0.0000     
 2120692   0.0000     
 2120693   0.0000     
 2120694   0.0000     
 2120695   0.0000     
 2120696   0.0000     
 2120697   0.0000     
 2120698   0.0000     
 2120699   0.0000     
 2120700   0.0000     
 2120701   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.344

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2120702   0.0000     
 2120703   0.0000     
 2120704   0.0000     
 2120705   0.0000     
 2120706   0.0000     
 2120707   0.0000     
 2120708   0.0000     
 2120709   0.0000     
 2120710   0.0000     
 2120711   0.0000     
 2120712   0.0000     
 2120713   0.0000     
 2120714   0.0000     
 2120715   0.0000     
 2120716   0.0000     
 2120717   0.0000     
 2120718   0.0000     
 2120719   0.0000     
 2120720   0.0000     
 2120721   0.0000     
 2120722   0.0000     
 2120723   0.0000     
 2120724   0.0000     
 2120725   0.0000     
 2120726   0.0000     
 2120727   0.0000     
 2120728   0.0000     
 2120729   0.0000     
 2120730   0.0000     
 2120731   0.0000     
 2120732   0.0000     
 2120733   0.0000     
 2120734   0.0000     
 2120735   0.0000     
 2120736   0.0000     
 2120737   0.0000     
 2120738   0.0000     
 2120739   0.0000     
 2120740   0.0000     
 2120741   0.0000     
 2120742   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.344

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2120743   0.0000     
 2120744   0.0000     
 2120745   0.0000     
 2120746   0.0000     
 2120747   0.0000     
 2120748   0.0000     
 2120749   0.0000     
 2120750   0.0000     
 2120751   0.0000     
 2120752   0.0000     
 2120753   0.0000     
 2120754   0.0000     
 2120755   0.0000     
 2120756   0.0000     
 2120757   0.0000     
 2120758   0.0000     
 2120759   0.0000     
 2120760   0.0000     
 2120761   0.0000     
 2120762   0.0000     
 2120763   0.0000     
 2120764   0.0000     
 2120765   0.0000     
 2120766   0.0000     
 2120767   0.0000     
 2120768   0.0000     
 2120769   0.0000     
 2120770   0.0000     
 2120771   0.0000     
 2120772   0.0000     
 2120773   0.0000     
 2120774   0.0000     
 2120775   0.0000     
 2120776   0.0000     
 2120777   0.0000     
 2120778   0.0000     
 2120779   0.0000     
 2120780   0.0000     
 2120781   0.0000     
 2120782   0.0000     
 2120783   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.344

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2120784   0.0000     
 2120785   0.0000     
 2120786   0.0000     
 2120787   0.0000     
 2120788   0.0000     
 2120789   0.0000     
 2120790   0.0000     
 2120791   0.0000     
 2120792   0.0000     
 2120793   0.0000     
 2120794   0.0000     
 2120795   0.0000     
 2120796   0.0000     
 2120797   0.0000     
 2120798   0.0000     
 2120799   0.0000     
 2120800   0.0000     
 2120801   0.0000     
 2120802   0.0000     
 2120803   0.0000     
 2120804   0.0000     
 2120805   0.0000     
 2120806   0.0000     
 2120807   0.0000     
 2120808   0.0000     
 2120809   0.0000     
 2120810   0.0000     
 2120811   0.0000     
 2120812   0.0000     
 2120813   0.0000     
 2120814   0.0000     
 2120815   0.0000     
 2120816   0.0000     
 2120817   0.0000     
 2120818   0.0000     
 2120819   0.0000     
 2120820   0.0000     
 2120821   0.0000     
 2120822   0.0000     
 2120823   0.0000     
 2120824   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.344

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2120825   0.0000     
 2120826   0.0000     
 2120827   0.0000     
 2120828   0.0000     
 2120829   0.0000     
 2120830   0.0000     
 2120831   0.0000     
 2120832   0.0000     
 2120833   0.0000     
 2120834   0.0000     
 2120835   0.0000     
 2120836   0.0000     
 2120837   0.0000     
 2120838   0.0000     
 2120839   0.0000     
 2120840   0.0000     
 2120841   0.0000     
 2120842   0.0000     
 2120843   0.0000     
 2120844   0.0000     
 2120845   0.0000     
 2120846   0.0000     
 2120847   0.0000     
 2120848   0.0000     
 2120849   0.0000     
 2120850   0.0000     
 2120851   0.0000     
 2120852   0.0000     
 2120853   0.0000     
 2120854   0.0000     
 2120855   0.0000     
 2120856   0.0000     
 2120857   0.0000     
 2120858   0.0000     
 2120859   0.0000     
 2120860   0.0000     
 2120861   0.0000     
 2120862   0.0000     
 2120863   0.0000     
 2120864   0.0000     
 2120865   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.344

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2120866   0.0000     
 2120867   0.0000     
 2120868   0.0000     
 2120869   0.0000     
 2120870   0.0000     
 2120871   0.0000     
 2120872   0.0000     
 2120873   0.0000     
 2120874   0.0000     
 2120875   0.0000     
 2120876   0.0000     
 2120877   0.0000     
 2120878   0.0000     
 2120879   0.0000     
 2120880   0.0000     
 2120881   0.0000     
 2120882   0.0000     
 2120883   0.0000     
 2120884   0.0000     
 2120885   0.0000     
 2120886   0.0000     
 2120887   0.0000     
 2120888   0.0000     
 2120889   0.0000     
 2120890   0.0000     
 2120891   0.0000     
 2120892   0.0000     
 2120893   0.0000     
 2120894   0.0000     
 2120895   0.0000     
 2120896   0.0000     
 2120897   0.0000     
 2120898   0.0000     
 2120899   0.0000     
 2120900   0.0000     
 2120901   0.0000     
 2120902   0.0000     
 2120903   0.0000     
 2120904   0.0000     
 2120905   0.0000     
 2120906   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.344

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2120907   0.0000     
 2120908   0.0000     
 2120909   0.0000     
 2120910   0.0000     
 2120911   0.0000     
 2120912   0.0000     
 2120913   0.0000     
 2120914   0.0000     
 2120915   0.0000     
 2120916   0.0000     
 2120917   0.0000     
 2120918   0.0000     
 2120919   0.0000     
 2120920   0.0000     
 2120921   0.0000     
 2120922   0.0000     
 2120923   0.0000     
 2120924   0.0000     
 2120925   0.0000     
 2120926   0.0000     
 2120927   0.0000     
 2120928   0.0000     
 2120929   0.0000     
 2120930   0.0000     
 2120931   0.0000     
 2120932   0.0000     
 2120933   0.0000     
 2120934   0.0000     
 2120935   0.0000     
 2120936   0.0000     
 2120937   0.0000     
 2120938   0.0000     
 2120939   0.0000     
 2120940   0.0000     
 2120941   0.0000     
 2120942   0.0000     
 2120943   0.0000     
 2120944   0.0000     
 2120945   0.0000     
 2120946   0.0000     
 2120947   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.344

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2120948   0.0000     
 2120949   0.0000     
 2120950   0.0000     
 2120951   0.0000     
 2120952   0.0000     
 2120953   0.0000     
 2120954   0.0000     
 2120955   0.0000     
 2120956   0.0000     
 2120957   0.0000     
 2120958   0.0000     
 2120959   0.0000     
 2120960   0.0000     
 2120961   0.0000     
 2120962   0.0000     
 2120963   0.0000     
 2120964   0.0000     
 2120965   0.0000     
 2120966   0.0000     
 2120967   0.0000     
 2120968   0.0000     
 2120969   0.0000     
 2120970   0.0000     
 2120971   0.0000     
 2120972   0.0000     
 2120973   0.0000     
 2120974   0.0000     
 2120975   0.0000     
 2120976   0.0000     
 2120977   0.0000     
 2120978   0.0000     
 2120979   0.0000     
 2120980   0.0000     
 2120981   0.0000     
 2120982   0.0000     
 2120983   0.0000     
 2120984   0.0000     
 2120985   0.0000     
 2120986   0.0000     
 2120987   0.0000     
 2120988   0.0000     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:43  JUL 13, 2026 Elapsed Time=     94.344

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2120989   0.0000     
 2120990   0.0000     
 2120991   0.0000     
 2120992   0.0000     
 2120993   0.0000     
 2120994   0.0000     
 2120995   0.0000     
 2120996   0.0000     
 2120997   0.0000     
 2120998   0.0000     
 2120999   0.0000     
 2121000   0.0000     
 2121001   0.0000     
 2121002   0.0000     
 2121003   0.0000     
 2121004   0.0000     
 2121005   0.0000     
 2121006   0.0000     
 2121007   0.0000     
 2121008   0.0000     
 2121009   0.0000     
 2121010   0.0000     
 2121011   0.0000     
 2121012   0.0000     
 2121013   0.0000     
 2121014   0.0000     
 2121015   0.0000     
 2121016   0.0000     
 2121017   0.0000     
